#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_957_pilon_pilon	4.1232	1567	0.0000	100.0000	1567	7	2	0.6472	4	0.98
contig_1312_pilon_pilon	64.3611	541024	0.0000	100.0000	541024	9785	9588	0.6525	47	70.81
contig_3581_pilon_pilon	3.1263	1940	0.0000	100.0000	1940	3	9	0.5601	2	2.34
contig_1614_pilon_pilon	1.1988	1147	0.0000	84.0453	964	3	1	0.6816	1	0.69
contig_4013_pilon_pilon	62.6278	281398	0.0000	100.0000	281398	4862	4792	0.6438	49	43.42
contig_3267_pilon_pilon	46.0436	19160	0.0000	100.0000	19160	234	259	0.6223	50	15.88
contig_2369_pilon_pilon	1.1301	715	0.0000	84.1958	602	1	1	0.6044	1	0.66
contig_1341_pilon_pilon	59.2448	108076	0.0000	100.0000	108076	1962	1868	0.6496	46	34.50
contig_4616_pilon_pilon	46.2004	57375	0.0000	100.0000	57375	722	721	0.6527	46	11.41
contig_3997_pilon_pilon	40.5621	4462	0.0000	100.0000	4462	61	58	0.6358	41	3.52
contig_4383_pilon_pilon	78.9564	8939	0.0000	100.0000	8939	215	224	0.6306	80	8.17
contig_4134_pilon_pilon	85.8222	157652	0.0000	99.7729	157294	4381	4149	0.6781	51	84.84
contig_1902_pilon_pilon	3.7343	1385	0.0000	100.0000	1385	4	8	0.6488	3	1.73
contig_3234_pilon_pilon	53.8592	13268	0.0000	100.0000	13268	286	253	0.6413	49	12.63
contig_2941_pilon_pilon	12.6175	4513	0.0000	100.0000	4513	17	39	0.6045	13	5.85
contig_4463_pilon_pilon	36.7080	2418	0.0000	100.0000	2418	39	35	0.6717	37	3.92
contig_2886_pilon_pilon	41.4488	1876	0.0000	100.0000	1876	44	40	0.6234	42	3.17
contig_319_pilon_pilon	2.7712	2788	0.0000	95.8034	2671	4	6	0.6521	3	1.14
contig_1429_pilon_pilon	19.5551	4522	0.0000	100.0000	4522	26	36	0.7060	21	5.47
contig_1496_pilon_pilon	50.1972	176117	0.0000	100.0000	176117	2400	2376	0.6442	46	17.25
contig_423_pilon_pilon	19.5418	4817	0.0000	100.0000	4817	41	34	0.7097	20	8.82
contig_478_pilon_pilon	49.9252	218255	0.0000	100.0000	218255	3328	3327	0.6558	44	25.31
contig_2193_pilon_pilon	38.4353	2256	0.0000	100.0000	2256	33	45	0.6347	38	3.07
contig_4511_pilon_pilon	18.7389	12656	0.0000	98.6726	12488	95	105	0.6552	13	17.46
contig_1657_pilon_pilon	5.7080	3859	0.0000	98.1861	3789	8	15	0.6082	5	3.51
contig_1597_pilon_pilon	84.6329	61931	0.0000	100.0000	61931	1303	1461	0.6231	57	56.74
contig_1992_pilon_pilon	51.9188	2390	0.0000	100.0000	2390	62	63	0.6581	51	6.47
contig_4571_pilon_pilon	2.6210	1549	0.0000	96.9012	1501	4	2	0.6107	2	1.77
contig_4520_pilon_pilon	56.4452	2100	0.0000	100.0000	2100	79	78	0.6027	58	25.98
contig_843_pilon_pilon	2.7682	2213	0.0000	95.9783	2124	5	8	0.6072	3	1.21
contig_2428_pilon_pilon	39.9505	1535	0.0000	100.0000	1535	39	41	0.5975	40	4.53
contig_246_pilon_pilon	5.7007	4835	0.0000	99.9380	4832	12	12	0.5955	4	3.77
contig_4304_pilon_pilon	12.7404	2107	0.0000	100.0000	2107	13	23	0.5840	12	6.32
contig_4058_pilon_pilon	241.7500	21516	0.0000	100.0000	21516	1452	1479	0.6812	297	158.55
contig_4222_pilon_pilon	10.4562	3641	0.0000	98.9563	3603	20	36	0.6519	9	6.23
contig_4332_pilon_pilon	66.4941	87197	0.0000	100.0000	87197	1650	1628	0.6476	44	73.76
contig_4614_pilon_pilon	44.1811	9863	0.0000	100.0000	9863	132	136	0.6526	41	7.95
contig_1248_pilon_pilon	1.8698	2489	0.0000	97.2278	2420	5	2	0.6175	2	0.83
contig_3260_pilon_pilon	9.0392	3269	0.0000	100.0000	3269	14	19	0.6361	9	4.89
contig_3207_pilon_pilon	48.7671	4217	0.0000	100.0000	4217	73	85	0.6267	48	5.62
contig_4139_pilon_pilon	99.4253	43066	0.0000	100.0000	43066	1137	1099	0.6607	58	57.93
contig_3443_pilon_pilon	14.4032	3606	0.0000	100.0000	3606	19	20	0.6734	12	4.90
contig_2682_pilon_pilon	49.5113	251571	0.0000	100.0000	251571	3154	3340	0.6398	47	20.89
contig_3196_pilon_pilon	36.7791	2775	0.0000	100.0000	2775	33	52	0.6762	36	3.43
contig_1887_pilon_pilon	50.1691	4873	0.0000	100.0000	4873	83	75	0.6571	50	2.71
contig_3166_pilon_pilon	55.1944	204312	0.0000	100.0000	204312	3126	3143	0.6392	49	26.93
contig_1049_pilon_pilon	2.7543	1156	0.0000	91.7820	1061	3	4	0.5871	3	1.43
contig_1488_pilon_pilon	57.1809	626886	0.0000	100.0000	626886	10074	9838	0.6488	48	42.31
contig_3328_pilon_pilon	1.6185	1531	0.0000	75.5715	1157	1	3	0.5760	2	1.16
contig_917_pilon_pilon	7.8008	517	0.0000	100.0000	517	5	4	0.6124	8	1.13
contig_2586_pilon_pilon	82.3142	91641	0.0000	100.0000	91641	2436	2245	0.6399	47	85.61
contig_4435_pilon_pilon	47.5546	61449	0.0000	100.0000	61449	852	853	0.6529	46	15.39
contig_5049_pilon_pilon	3.4829	673	0.0000	99.7028	671	3	2	0.6247	4	1.19
contig_3734_pilon_pilon	76.0413	125080	0.0000	100.0000	125080	2682	2792	0.6444	49	77.30
contig_3776_pilon_pilon	45.8125	81966	0.0000	100.0000	81966	953	1026	0.6555	46	7.74
contig_4801_pilon_pilon	10.0495	1495	0.0000	99.8662	1493	19	6	0.6652	9	4.26
contig_1442_pilon_pilon	3.3848	790	0.0000	100.0000	790	3	3	0.6626	4	1.05
contig_2259_pilon_pilon	53.4699	301685	0.0000	99.9864	301644	5051	4651	0.6478	43	42.89
contig_1900_pilon_pilon	97.0687	419792	0.0000	100.0000	419792	9999	10814	0.6343	46	302.21
contig_3436_pilon_pilon	3.6106	3945	0.0000	98.3777	3881	14	5	0.6453	4	1.81
contig_2185_pilon_pilon	62.3421	149441	0.0000	99.9799	149411	2698	2705	0.6379	48	45.21
contig_1486_pilon_pilon	4.9506	1925	0.0000	100.0000	1925	8	5	0.6825	5	1.22
contig_3785_pilon_pilon	3.7879	2843	0.0000	94.1259	2676	4	14	0.5925	4	1.67
contig_2671_pilon_pilon	44.5400	50063	0.0000	100.0000	50063	622	643	0.6410	42	12.22
contig_5604_pilon_pilon	51.1860	7343	0.0000	100.0000	7343	103	102	0.6123	56	16.09
contig_1893_pilon_pilon	32.1155	4286	0.0000	100.0000	4286	46	58	0.6558	32	4.03
contig_1629_pilon_pilon	54.7134	183014	0.0000	100.0000	183014	2731	2518	0.6550	49	24.65
contig_1850_pilon_pilon	1.7688	2712	0.0000	97.5295	2645	6	4	0.6435	1	1.06
contig_3327_pilon_pilon	60.1801	95634	0.0000	100.0000	95634	1876	1749	0.6509	48	33.90
contig_1157_pilon_pilon	56.4334	283615	0.0000	99.9975	283608	4593	4702	0.6607	45	53.05
contig_418_pilon_pilon	35.5700	3488	0.0000	100.0000	3488	49	39	0.6358	33	6.04
contig_4928_pilon_pilon	12.4287	4185	0.0000	99.8566	4179	16	32	0.6071	13	7.08
contig_5569_pilon_pilon	3.6511	3955	0.0000	98.9128	3912	5	14	0.5724	3	2.61
contig_2794_pilon_pilon	2.0226	1327	0.0000	90.8063	1205	2	2	0.5578	2	0.91
contig_4455_pilon_pilon	40.8810	37399	0.0000	100.0000	37399	430	422	0.6548	41	8.93
contig_4553_pilon_pilon	14.6954	3244	0.0000	100.0000	3244	23	21	0.6807	16	6.21
contig_1876_pilon_pilon	78.8874	286043	0.0000	100.0000	286043	5006	5766	0.6295	45	272.89
contig_753_pilon_pilon	8.9742	1975	0.0000	95.6962	1890	15	6	0.5901	10	4.34
contig_1941_pilon_pilon	1.9195	1591	0.0000	96.3545	1533	3	3	0.5797	2	0.76
