#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_931_pilon_pilon	16.9532	7305	0.0000	100.0000	7305	34	35	0.6334	17	2.58
contig_183_pilon_pilon	60.3248	923701	0.0000	100.0000	923701	9237	9931	0.6446	47	65.56
contig_92_pilon_pilon	51.6373	1961317	0.0000	100.0000	1961317	17661	18718	0.6559	46	29.11
contig_563_pilon_pilon	1.9973	5461	0.0000	96.6307	5277	11	10	0.6736	2	1.15
contig_734_pilon_pilon	25.7272	13162	0.0000	100.0000	13162	92	77	0.6135	23	11.67
contig_679_pilon_pilon	10.3041	7557	0.0000	100.0000	7557	32	25	0.6198	12	5.34
contig_409_pilon_pilon	0.8214	543	0.0000	82.1363	446	1	0	0.6414	1	0.38
contig_898_pilon_pilon	23.5924	4914	0.0000	100.0000	4914	47	50	0.6378	23	13.65
contig_865_pilon_pilon	48.8820	17046	0.0000	100.0000	17046	179	173	0.6436	45	10.25
contig_708_pilon_pilon	33.7406	9527	0.0000	100.0000	9527	100	97	0.6379	34	16.32
contig_315_pilon_pilon	6.4028	7579	0.0000	100.0000	7579	12	8	0.6624	6	1.39
contig_330_pilon_pilon	13.0738	15314	0.0000	98.3022	15054	106	79	0.6937	14	9.43
contig_863_pilon_pilon	20.5205	6561	0.0000	100.0000	6561	38	35	0.6643	20	3.70
contig_194_pilon_pilon	5.4527	2684	0.0000	99.4784	2670	5	15	0.6536	6	2.33
contig_568_pilon_pilon	3.0270	3262	0.0000	100.0000	3262	7	3	0.6621	2	1.99
contig_834_pilon_pilon	14.7661	2570	0.0000	98.8327	2540	27	29	0.6302	11	7.69
contig_710_pilon_pilon	7.4388	2183	0.0000	100.0000	2183	14	13	0.6428	8	1.51
contig_775_pilon_pilon	6.2762	4059	0.0000	100.0000	4059	17	12	0.5444	7	3.93
contig_732_pilon_pilon	10.2819	5253	0.0000	100.0000	5253	27	26	0.7271	9	4.04
contig_593_pilon_pilon	8.4357	4200	0.0000	99.6667	4186	20	20	0.5321	8	3.32
contig_569_pilon_pilon	18.0099	12123	0.0000	99.8268	12102	77	51	0.6755	18	5.73
contig_11_pilon_pilon	60.5259	1244456	0.0000	100.0000	1244456	14194	14142	0.6505	50	59.13
contig_176_pilon_pilon	6.5911	3409	0.0000	100.0000	3409	11	12	0.6482	6	3.21
contig_316_pilon_pilon	3.3435	2323	0.0000	100.0000	2323	3	11	0.6838	3	1.63
contig_477_pilon_pilon	39.9217	8212	0.0000	100.0000	8212	123	127	0.6486	46	20.01
contig_746_pilon_pilon	6.0123	1625	0.0000	97.9077	1591	5	17	0.5795	3	5.45
contig_235_pilon_pilon	10.0214	5927	0.0000	100.0000	5927	26	38	0.4444	9	4.23
contig_907_pilon_pilon	7.1346	1947	0.0000	100.0000	1947	10	14	0.6171	7	2.11
contig_187_pilon_pilon	6.0768	8117	0.0000	100.0000	8117	38	36	0.6244	4	5.05
contig_49_pilon_pilon	48.5361	1482945	0.0000	100.0000	1482945	12358	12630	0.6425	46	15.00
contig_526_pilon_pilon	11.2081	7496	0.0000	99.7332	7476	48	61	0.6679	8	8.38
contig_267_pilon_pilon	13.3231	5710	0.0000	100.0000	5710	47	32	0.6202	12	5.63
contig_941_pilon_pilon	9.3637	4759	0.0000	96.8481	4609	41	24	0.5767	7	6.93
contig_954_pilon_pilon	30.2918	10864	0.0000	100.0000	10864	117	120	0.6833	32	16.59
contig_107_pilon_pilon	53.6519	821707	0.0000	100.0000	821707	7823	7747	0.6471	48	22.85
contig_533_pilon_pilon	7.9540	20243	0.0000	100.0000	20243	79	57	0.6651	6	5.82
contig_870_pilon_pilon	4.5366	14941	0.0000	93.6015	13985	37	43	0.5921	5	2.76
contig_738_pilon_pilon	6.3264	3631	0.0000	100.0000	3631	14	15	0.6906	7	1.77
contig_487_pilon_pilon	4.8388	7120	0.0000	99.9579	7117	25	36	0.6610	3	6.91
contig_178_pilon_pilon	49.6257	236682	0.0000	100.0000	236682	1924	1911	0.6569	47	11.89
contig_421_pilon_pilon	1.8278	6398	0.0000	93.7480	5998	7	14	0.6566	1	1.59
contig_942_pilon_pilon	141.3611	35917	0.0000	99.9944	35915	787	769	0.6208	140	35.51
contig_483_pilon_pilon	21.1390	9333	0.0000	99.3785	9275	65	86	0.6429	13	20.13
contig_479_pilon_pilon	5.4806	2422	0.0000	100.0000	2422	13	19	0.6432	5	2.91
contig_182_pilon_pilon	3.7242	2074	0.0000	99.3732	2061	4	12	0.6214	2	2.97
contig_344_pilon_pilon	13.2124	4623	0.0000	99.4809	4599	50	45	0.6264	11	11.39
contig_42_pilon_pilon	49.1280	3015506	0.0000	100.0000	3015506	25077	25209	0.6512	46	16.26
contig_662_pilon_pilon	197.8816	27499	0.0000	100.0000	27499	821	860	0.6619	186	38.89
contig_551_pilon_pilon	6.7502	5848	0.0000	100.0000	5848	15	20	0.5985	7	2.27
contig_191_pilon_pilon	97.7028	10777	0.0000	100.0000	10777	257	292	0.6422	111	34.46
contig_36_pilon_pilon	49.5838	7330895	0.0000	100.0000	7330895	59887	60299	0.6521	46	17.60
contig_404_pilon_pilon	23.2716	5464	0.0000	100.0000	5464	75	79	0.6691	26	18.77
contig_946_pilon_pilon	43.3268	67369	0.0000	100.0000	67369	618	569	0.6509	40	13.46
contig_422_pilon_pilon	17.5373	6678	0.0000	100.0000	6678	60	47	0.6090	15	10.63
contig_111_pilon_pilon	55.8453	2263275	0.0000	100.0000	2263275	22010	22584	0.6505	46	60.10
contig_67_pilon_pilon	49.6079	989904	0.0000	100.0000	989904	9170	8920	0.6528	46	19.92
contig_682_pilon_pilon	9.7689	4289	0.0000	99.7902	4280	21	16	0.6477	10	3.50
contig_663_pilon_pilon	11.6412	2366	0.0000	100.0000	2366	18	27	0.6491	13	5.40
contig_77_pilon_pilon	50.8167	3369442	0.0000	100.0000	3369442	29371	29679	0.6510	47	20.86
contig_622_pilon_pilon	2.9767	2402	0.0000	100.0000	2402	9	4	0.5729	2	1.50
contig_939_pilon_pilon	2.3746	1698	0.0000	71.4959	1214	5	1	0.7066	3	1.80
contig_485_pilon_pilon	12.1406	15791	0.0000	99.5884	15726	49	102	0.7992	12	6.51
contig_61_pilon_pilon	54.7037	511168	0.0000	100.0000	511168	5120	5234	0.6468	51	20.71
contig_88_pilon_pilon	51.1344	1157525	0.0000	100.0000	1157525	10235	9717	0.6495	48	15.85
contig_492_pilon_pilon	7.6736	2221	0.0000	100.0000	2221	20	8	0.5456	6	3.21
contig_33_pilon_pilon	48.4627	5363505	0.0000	100.0000	5363505	41895	41851	0.6522	46	14.98
contig_44_pilon_pilon	48.3404	3389747	0.0000	100.0000	3389747	28771	28667	0.6484	46	17.63
contig_243_pilon_pilon	136.2551	24133	0.0000	100.0000	24133	575	840	0.7564	150	62.78
contig_600_pilon_pilon	13.8802	6260	0.0000	100.0000	6260	26	38	0.6494	14	4.39
contig_651_pilon_pilon	8.5942	4189	0.0000	100.0000	4189	7	14	0.6329	9	2.68
contig_794_pilon_pilon	8.2679	6666	0.0000	96.5647	6437	29	29	0.6375	8	4.88
contig_815_pilon_pilon	8.5672	5587	0.0000	100.0000	5587	36	37	0.6070	7	4.50
contig_504_pilon_pilon	9.8148	2414	0.0000	94.9047	2291	18	19	0.6561	9	5.92
contig_658_pilon_pilon	7.3010	2475	0.0000	99.6768	2467	18	19	0.3589	5	6.07
contig_859_pilon_pilon	13.1295	10517	0.0000	99.8003	10496	148	107	0.6094	10	13.43
contig_735_pilon_pilon	8.4631	13335	0.0000	100.0000	13335	43	53	0.6138	8	4.92
contig_507_pilon_pilon	4.1038	2620	0.0000	99.8855	2617	15	2	0.6875	4	1.52
contig_116_pilon_pilon	10.5410	2307	0.0000	98.1795	2265	21	24	0.6436	13	7.42
contig_862_pilon_pilon	6.0314	5986	0.0000	98.6803	5907	17	22	0.5574	5	3.79
contig_841_pilon_pilon	7.0175	23946	0.0000	100.0000	23946	37	37	0.6640	7	4.06
contig_72_pilon_pilon	50.7199	3823155	0.0000	100.0000	3823155	32613	33103	0.6505	46	32.12
contig_39_pilon_pilon	49.0587	82745	0.0000	100.0000	82745	841	867	0.6538	49	17.11
contig_413_pilon_pilon	25.9545	8756	0.0000	100.0000	8756	83	66	0.6187	28	10.89
contig_602_pilon_pilon	72.0335	7976	0.0000	100.0000	7976	151	120	0.6133	66	20.86
contig_68_pilon_pilon	51.3144	1210671	0.0000	100.0000	1210671	11717	11881	0.6544	46	22.18
contig_621_pilon_pilon	21.8268	7005	0.0000	100.0000	7005	81	80	0.6661	19	15.47
contig_778_pilon_pilon	26.7016	7771	0.0000	100.0000	7771	71	68	0.6564	27	4.81
contig_53_pilon_pilon	50.1738	2098855	0.0000	100.0000	2098855	18662	18585	0.6532	46	24.20
contig_74_pilon_pilon	53.4865	1619029	0.0000	100.0000	1619029	14796	15246	0.6534	47	28.59
contig_205_pilon_pilon	65.6903	30465	0.0000	100.0000	30465	334	329	0.6533	74	20.93
contig_337_pilon_pilon	94.7484	6760	0.0000	98.8314	6681	2464	2588	0.5200	9	515.24
