#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_8921_pilon_pilon	6.2647	4337	0.0000	99.8386	4330	18	15	0.6581	6	2.04
contig_2646_pilon_pilon	18.0628	4157	0.0000	100.0000	4157	28	35	0.5998	18	2.79
contig_10983_pilon_pilon	10.4193	10380	0.0000	99.3545	10313	40	22	0.6314	11	4.27
contig_5162_pilon_pilon	19.2640	1322	0.0000	100.0000	1322	19	14	0.6355	20	1.95
contig_4012_pilon_pilon	41.2642	2453	0.0000	100.0000	2453	46	51	0.6704	42	13.33
contig_10659_pilon_pilon	31.9984	2568	0.0000	100.0000	2568	46	42	0.6153	33	13.21
contig_12208_pilon_pilon	7.0967	4033	0.0000	100.0000	4033	12	27	0.6443	5	4.38
contig_4549_pilon_pilon	37.5166	8234	0.0000	100.0000	8234	90	80	0.5991	30	19.83
contig_9134_pilon_pilon	8.0091	4629	0.0000	99.8704	4623	23	30	0.6339	5	7.06
contig_8502_pilon_pilon	35.3750	11150	0.0000	100.0000	11150	73	87	0.6520	36	9.11
contig_3085_pilon_pilon	11.7438	7759	0.0000	99.8067	7744	34	31	0.6775	12	5.23
contig_4255_pilon_pilon	23.1243	3564	0.0000	100.0000	3564	34	26	0.6108	23	3.14
contig_5064_pilon_pilon	102.7603	80453	0.0000	100.0000	80453	1311	1382	0.7026	69	162.40
contig_2884_pilon_pilon	38.1192	17397	0.0000	100.0000	17397	135	150	0.6357	37	10.38
contig_5370_pilon_pilon	21.2622	10492	0.0000	100.0000	10492	44	62	0.7003	23	6.04
contig_9844_pilon_pilon	42.5455	12531	0.0000	100.0000	12531	84	103	0.6227	43	7.17
contig_2339_pilon_pilon	64.8246	278698	0.0000	100.0000	278698	2742	2826	0.6587	67	24.76
contig_11458_pilon_pilon	16.4951	9175	0.0000	100.0000	9175	38	29	0.6301	15	5.99
contig_2923_pilon_pilon	8.8094	2481	0.0000	100.0000	2481	13	26	0.5966	7	5.66
contig_4034_pilon_pilon	7.2395	4304	0.0000	100.0000	4304	14	9	0.6436	8	2.44
contig_2227_pilon_pilon	24.3500	2017	0.0000	100.0000	2017	19	15	0.6609	25	3.98
contig_7556_pilon_pilon	26.0854	9175	0.0000	100.0000	9175	60	35	0.6468	28	6.53
contig_4955_pilon_pilon	43.0308	30434	0.0000	100.0000	30434	273	240	0.6443	43	10.19
contig_6133_pilon_pilon	78.3429	136590	0.0000	100.0000	136590	1513	1517	0.6513	80	20.50
contig_8310_pilon_pilon	22.0793	4600	0.0000	100.0000	4600	31	18	0.6297	21	4.84
contig_853_pilon_pilon	93.5891	36597	0.0000	100.0000	36597	618	579	0.6335	62	76.70
contig_2427_pilon_pilon	57.7562	40722	0.0000	100.0000	40722	373	367	0.6698	63	23.69
