#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_8088_pilon_pilon	13.3321	9199	0.0000	100.0000	9199	17	25	0.6670	14	3.05
contig_13070_pilon_pilon	1.0820	2767	0.0000	64.4380	1783	0	2	0.6017	1	0.89
contig_14781_pilon_pilon	87.1139	3917	0.0000	100.0000	3917	417	14	0.6942	20	136.09
contig_4149_pilon_pilon	19.2464	66302	0.0000	100.0000	66302	242	275	0.6549	18	9.09
contig_4901_pilon_pilon	16.3256	27830	0.0000	100.0000	27830	105	114	0.6280	13	10.13
contig_4086_pilon_pilon	15.2479	43683	0.0000	100.0000	43683	118	119	0.6665	15	5.34
contig_7509_pilon_pilon	12.0123	50691	0.0000	100.0000	50691	135	125	0.6439	12	4.20
contig_10482_pilon_pilon	5.1935	10262	0.0000	100.0000	10262	15	15	0.6857	5	2.24
contig_6023_pilon_pilon	13.2082	42587	0.0000	100.0000	42587	86	90	0.6464	12	5.49
contig_10429_pilon_pilon	1.6478	4588	0.0000	65.3880	3000	4	2	0.6681	1	1.56
contig_3423_pilon_pilon	3.9489	3071	0.0000	100.0000	3071	6	8	0.6660	4	1.21
contig_3751_pilon_pilon	20.2259	98620	0.0000	100.0000	98620	322	345	0.6478	18	13.05
contig_5004_pilon_pilon	21.4855	39720	0.0000	100.0000	39720	172	163	0.6263	15	15.67
contig_14756_pilon_pilon	2.4898	982	0.0000	100.0000	982	2	2	0.6719	3	1.00
contig_6444_pilon_pilon	4.4069	10525	0.0000	95.8670	10090	22	18	0.6546	4	2.91
contig_14759_pilon_pilon	3.8226	11965	0.0000	99.7493	11935	17	12	0.5997	4	1.64
contig_11671_pilon_pilon	11.3380	44359	0.0000	99.8151	44277	69	61	0.6545	11	4.94
contig_12975_pilon_pilon	14.6282	34720	0.0000	99.9366	34698	104	102	0.6423	12	7.47
contig_14215_pilon_pilon	8.8397	11199	0.0000	100.0000	11199	21	17	0.6527	9	1.95
contig_13542_pilon_pilon	6.1078	7717	0.0000	100.0000	7717	14	13	0.6669	6	2.25
contig_14544_pilon_pilon	1.4619	7591	0.0000	77.8554	5910	4	5	0.5779	2	0.97
contig_14882_pilon_pilon	9.7289	3058	0.0000	100.0000	3058	11	13	0.6069	10	2.62
contig_11314_pilon_pilon	4.2201	16067	0.0000	99.9813	16064	12	20	0.6446	4	1.62
contig_12786_pilon_pilon	8.0890	26848	0.0000	100.0000	26848	42	40	0.6324	9	4.23
contig_6191_pilon_pilon	14.3282	92280	0.0000	100.0000	92280	352	400	0.6447	13	7.78
contig_8511_pilon_pilon	13.6594	20682	0.0000	100.0000	20682	41	53	0.6659	15	7.06
contig_7525_pilon_pilon	17.3586	47833	0.0000	100.0000	47833	137	128	0.6619	16	5.72
contig_3412_pilon_pilon	19.1054	229313	0.0000	100.0000	229313	589	554	0.6627	19	6.63
contig_4715_pilon_pilon	8.8802	8096	0.0000	99.9876	8095	16	19	0.6491	9	1.37
contig_15545_pilon_pilon	17.0526	40242	0.0000	100.0000	40242	116	96	0.6421	18	7.12
contig_2777_pilon_pilon	9.4418	20840	0.0000	100.0000	20840	58	63	0.6584	9	4.10
contig_16606_pilon_pilon	8.9685	10036	0.0000	100.0000	10036	16	23	0.6630	8	2.58
contig_3374_pilon_pilon	54.6045	92038	0.0000	99.9685	92009	820	666	0.6650	23	72.77
contig_662_pilon_pilon	6.9969	3556	0.0000	100.0000	3556	8	7	0.6997	7	1.40
contig_8766_pilon_pilon	1.5540	5572	0.0000	97.0388	5407	4	3	0.6591	1	0.74
contig_8192_pilon_pilon	6.1605	21021	0.0000	100.0000	21021	28	28	0.6513	6	1.52
contig_12511_pilon_pilon	2.2794	6471	0.0000	90.6506	5866	6	3	0.7039	2	1.23
contig_10805_pilon_pilon	5.9325	19851	0.0000	100.0000	19851	26	22	0.6751	5	3.11
contig_4567_pilon_pilon	16.0308	50037	0.0000	100.0000	50037	131	149	0.6551	17	7.88
contig_2213_pilon_pilon	17.0478	76868	0.0000	100.0000	76868	282	237	0.6578	13	11.20
contig_5080_pilon_pilon	16.0907	38843	0.0000	100.0000	38843	100	95	0.6457	15	6.58
contig_5581_pilon_pilon	8.0760	4423	0.0000	100.0000	4423	12	13	0.6707	9	1.93
contig_3392_pilon_pilon	17.4443	102301	0.0000	100.0000	102301	390	392	0.6582	13	15.74
contig_8579_pilon_pilon	3.2973	3374	0.0000	100.0000	3374	3	6	0.6031	3	1.10
contig_2966_pilon_pilon	16.9102	34766	0.0000	100.0000	34766	95	92	0.6626	17	5.21
contig_6758_pilon_pilon	11.8358	45609	0.0000	100.0000	45609	100	106	0.6366	12	4.03
contig_737_pilon_pilon	16.5910	65864	0.0000	100.0000	65864	180	209	0.6581	15	9.70
contig_2609_pilon_pilon	17.8235	61999	0.0000	100.0000	61999	182	185	0.6490	17	7.05
contig_12779_pilon_pilon	5.0940	5521	0.0000	100.0000	5521	7	9	0.6788	5	1.17
contig_3152_pilon_pilon	17.8473	175656	0.0000	99.9829	175626	490	569	0.6581	17	7.61
contig_11172_pilon_pilon	0.9784	1947	0.0000	82.7940	1612	1	2	0.6380	1	0.57
contig_3534_pilon_pilon	10.8166	33830	0.0000	100.0000	33830	78	88	0.6354	10	4.55
contig_6597_pilon_pilon	1.9449	2124	0.0000	100.0000	2124	2	5	0.5768	2	0.75
contig_12935_pilon_pilon	2.4335	4039	0.0000	100.0000	4039	6	5	0.6278	2	0.73
contig_4005_pilon_pilon	12.1398	28379	0.0000	100.0000	28379	59	62	0.6708	14	5.61
contig_5571_pilon_pilon	2.2818	5164	0.0000	99.6321	5145	7	3	0.6586	2	1.29
contig_3225_pilon_pilon	21.8465	111109	0.0000	100.0000	111109	349	378	0.6470	21	8.86
contig_16506_pilon_pilon	15.0428	34178	0.0000	100.0000	34178	77	88	0.6694	14	3.21
contig_16322_pilon_pilon	6.7165	27357	0.0000	98.5159	26951	42	37	0.6642	7	2.99
contig_9112_pilon_pilon	2.3573	4735	0.0000	88.5744	4194	6	6	0.6074	1	1.88
contig_959_pilon_pilon	16.5912	21672	0.0000	100.0000	21672	76	67	0.6379	13	8.43
contig_15725_pilon_pilon	0.4207	2529	0.0000	42.0720	1064	0	2	0.6703	0	0.49
contig_11181_pilon_pilon	8.1802	19308	0.0000	100.0000	19308	42	23	0.6534	9	2.98
contig_10094_pilon_pilon	7.6812	6502	0.0000	100.0000	6502	11	10	0.6549	8	2.64
contig_13286_pilon_pilon	6.6963	4379	0.0000	100.0000	4379	11	8	0.6991	7	2.15
contig_4410_pilon_pilon	12.7190	50847	0.0000	100.0000	50847	110	139	0.6509	12	4.77
contig_3760_pilon_pilon	14.9870	69705	0.0000	100.0000	69705	178	236	0.6732	14	6.62
contig_5476_pilon_pilon	19.2275	54943	0.0000	99.9363	54908	185	166	0.6444	18	8.08
contig_11174_pilon_pilon	3.2875	1993	0.0000	99.7993	1989	2	4	0.6168	4	1.24
contig_14602_pilon_pilon	6.9572	8644	0.0000	100.0000	8644	12	15	0.6740	7	2.51
contig_3242_pilon_pilon	42.6435	30186	0.0000	100.0000	30186	229	243	0.6524	16	38.88
contig_6610_pilon_pilon	8.2967	21477	0.0000	100.0000	21477	43	56	0.6937	7	4.84
contig_8008_pilon_pilon	18.2780	24777	0.0000	100.0000	24777	67	51	0.6497	18	4.92
contig_5459_pilon_pilon	21.6801	61236	0.0000	100.0000	61236	174	184	0.6593	21	5.92
contig_16644_pilon_pilon	2.5219	11051	0.0000	94.5435	10448	16	13	0.6603	2	2.42
contig_5781_pilon_pilon	63.7057	13223	0.0000	100.0000	13223	165	142	0.6467	18	53.08
contig_7451_pilon_pilon	14.2955	26034	0.0000	100.0000	26034	56	70	0.6668	15	7.06
contig_13671_pilon_pilon	1.0673	8221	0.0000	89.2106	7334	1	4	0.6747	1	0.53
contig_5088_pilon_pilon	21.0309	72242	0.0000	99.8657	72145	274	261	0.6729	16	21.22
contig_2642_pilon_pilon	18.4037	78331	0.0000	100.0000	78331	231	218	0.6599	18	5.84
contig_7393_pilon_pilon	14.9562	182657	0.0000	100.0000	182657	484	510	0.6529	12	10.93
contig_9198_pilon_pilon	20.3461	35543	0.0000	100.0000	35543	101	97	0.6575	21	6.66
contig_12587_pilon_pilon	2.1980	3031	0.0000	99.9010	3028	4	2	0.6716	2	0.76
contig_4116_pilon_pilon	9.8364	19679	0.0000	96.6208	19014	38	52	0.6658	10	6.18
contig_5984_pilon_pilon	16.5531	60478	0.0000	100.0000	60478	151	170	0.6582	17	7.50
contig_7730_pilon_pilon	1.3846	5041	0.0000	99.6429	5023	2	2	0.6567	1	0.79
contig_14941_pilon_pilon	2.2164	7805	0.0000	97.3991	7602	6	8	0.6424	2	1.06
