#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_957_pilon_pilon_1	4.1232	1567	0.0000	100.0000	1567	7	2	0.6472	4	0.98
contig_1312_pilon_pilon_1	65.3801	541024	0.0000	100.0000	541024	10009	9827	0.6524	47	74.39
contig_3581_pilon_pilon_1	3.3820	1940	0.0000	100.0000	1940	3	9	0.5601	3	2.30
contig_1614_pilon_pilon_1	1.1988	1147	0.0000	84.0453	964	3	1	0.6816	1	0.69
contig_4013_pilon_pilon_1	63.4222	281398	0.0000	100.0000	281398	4942	4881	0.6437	49	46.20
contig_2369_pilon_pilon_1	1.1301	715	0.0000	84.1958	602	1	1	0.6044	1	0.66
contig_1341_pilon_pilon_1	48.0791	80668	0.0000	100.0000	80668	1224	1191	0.6410	42	26.18
contig_4616_pilon_pilon_1	46.1316	57375	0.0000	100.0000	57375	714	721	0.6527	46	11.42
contig_3997_pilon_pilon_1	40.6387	4462	0.0000	100.0000	4462	63	58	0.6358	41	3.45
contig_4383_pilon_pilon_1	79.2131	8939	0.0000	100.0000	8939	219	228	0.6307	80	8.37
contig_4134_pilon_pilon_1	89.1671	157652	0.0000	99.7729	157294	4598	4322	0.6790	52	94.64
contig_1902_pilon_pilon_1	4.0245	1385	0.0000	100.0000	1385	4	8	0.6521	3	2.16
contig_3234_pilon_pilon_1	53.5683	13268	0.0000	100.0000	13268	289	244	0.6419	48	12.37
contig_2941_pilon_pilon_1	13.4159	4513	0.0000	100.0000	4513	22	43	0.6026	14	6.64
contig_4463_pilon_pilon_1	36.9520	2418	0.0000	100.0000	2418	40	38	0.6714	37	3.98
contig_2886_pilon_pilon_1	41.4046	1876	0.0000	100.0000	1876	44	39	0.6234	42	3.21
contig_319_pilon_pilon_1	2.7712	2788	0.0000	95.8034	2671	4	6	0.6521	3	1.14
contig_1429_pilon_pilon_1	19.5551	4522	0.0000	100.0000	4522	26	36	0.7058	21	5.47
contig_1496_pilon_pilon_1	50.9523	176117	0.0000	100.0000	176117	2457	2441	0.6442	46	21.02
contig_423_pilon_pilon_1	19.5344	4817	0.0000	100.0000	4817	41	33	0.7142	20	8.82
contig_478_pilon_pilon_1	50.2583	218255	0.0000	100.0000	218255	3420	3393	0.6557	44	26.37
contig_2193_pilon_pilon_1	38.4353	2256	0.0000	100.0000	2256	33	45	0.6347	38	3.07
contig_4511_pilon_pilon_1	18.8036	12656	0.0000	98.6726	12488	94	106	0.6557	13	17.37
contig_1657_pilon_pilon_1	5.6678	3859	0.0000	98.1861	3789	7	15	0.6082	5	3.45
contig_1597_pilon_pilon_1	86.1808	61931	0.0000	100.0000	61931	1345	1480	0.6231	57	60.55
contig_1992_pilon_pilon_1	53.6556	2390	0.0000	100.0000	2390	69	73	0.6570	52	8.71
contig_4571_pilon_pilon_1	2.6210	1549	0.0000	96.9012	1501	4	2	0.6107	2	1.77
contig_4520_pilon_pilon_1	55.7929	2100	0.0000	100.0000	2100	79	74	0.6027	58	25.34
contig_843_pilon_pilon_1	2.8513	2213	0.0000	95.9783	2124	4	9	0.6072	3	1.39
contig_2428_pilon_pilon_1	39.3922	1535	0.0000	100.0000	1535	34	37	0.6004	39	5.00
contig_246_pilon_pilon_1	5.6542	4835	0.0000	99.9380	4832	12	11	0.5955	4	3.73
contig_4304_pilon_pilon_1	12.7404	2107	0.0000	100.0000	2107	13	23	0.5840	12	6.32
contig_4222_pilon_pilon_1	10.2519	3641	0.0000	98.9563	3603	19	36	0.6564	8	6.35
