#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_53032_pilon_pilon_1	30.3591	2807	0.0000	100.0000	2807	109	96	0.6054	17	31.57
contig_42650_pilon_pilon_1	35.7480	1008	0.0000	100.0000	1008	42	35	0.6596	40	11.39
contig_26197_pilon_pilon_1	117.0682	19645	0.0000	99.5724	19561	1213	1127	0.6668	109	88.24
contig_28905_pilon_pilon_1	11.7144	2829	0.0000	99.9647	2828	27	14	0.6718	9	8.27
contig_4938_pilon_pilon_1	123.8274	1860	0.0000	100.0000	1860	200	276	0.6328	70	101.11
contig_22747_pilon_pilon_1	149.1915	24841	0.0000	100.0000	24841	2117	2213	0.6770	92	147.65
contig_20566_pilon_pilon_1	54.2808	6496	0.0000	100.0000	6496	242	262	0.6619	53	26.11
contig_43416_pilon_pilon_1	125.7122	9743	0.0000	100.0000	9743	430	445	0.6613	126	23.57
contig_23792_pilon_pilon_1	119.7360	6791	0.0000	100.0000	6791	449	461	0.6358	110	47.10
contig_22180_pilon_pilon_1	80.3512	6036	0.0000	100.0000	6036	390	398	0.6195	83	21.15
contig_38443_pilon_pilon_1	73.5127	9820	0.0000	100.0000	9820	409	408	0.6358	70	33.61
contig_18835_pilon_pilon_1	38.3934	8811	0.0000	100.0000	8811	162	112	0.6394	29	21.75
contig_36544_pilon_pilon_1	19.3333	723	0.0000	100.0000	723	19	33	0.5730	16	9.85
contig_50947_pilon_pilon_1	89.1977	8823	0.0000	100.0000	8823	311	309	0.6417	94	31.78
contig_30347_pilon_pilon_1	103.7308	8992	0.0000	100.0000	8992	593	537	0.6235	85	92.39
contig_8515_pilon_pilon_1	78.8106	2460	0.0000	100.0000	2460	118	118	0.6763	77	15.52
contig_41082_pilon_pilon_1	112.7069	6138	0.0000	100.0000	6138	242	291	0.6486	118	33.78
contig_31655_pilon_pilon_1	111.9368	21111	0.0000	99.4268	20990	893	908	0.6655	110	35.87
contig_28007_pilon_pilon_1	109.7948	39364	0.0000	100.0000	39364	2733	2643	0.6350	94	62.88
contig_25233_pilon_pilon_1	73.0041	11061	0.0000	100.0000	11061	515	469	0.6345	57	51.70
contig_40362_pilon_pilon_1	17.7053	3448	0.0000	100.0000	3448	55	42	0.6066	7	17.06
contig_24781_pilon_pilon_1	169.0055	10897	0.0000	99.8899	10885	1124	1063	0.6340	118	150.79
contig_36456_pilon_pilon_1	130.7291	16444	0.0000	100.0000	16444	963	969	0.6629	144	44.15
contig_41529_pilon_pilon_1	2.3574	1052	0.0000	96.8631	1019	1	2	0.7542	2	0.65
contig_29334_pilon_pilon_1	50.3410	5316	0.0000	100.0000	5316	141	119	0.6824	47	23.80
contig_38742_pilon_pilon_1	162.6524	10192	0.0000	100.0000	10192	1031	1038	0.6486	115	150.40
contig_54218_pilon_pilon_1	71.4684	2562	0.0000	100.0000	2562	170	233	0.6508	55	52.36
contig_56911_pilon_pilon_1	130.6588	16841	0.0000	100.0000	16841	1004	997	0.6974	139	55.21
contig_28101_pilon_pilon_1	151.7756	26251	0.0000	100.0000	26251	1764	1762	0.6445	156	43.49
contig_28605_pilon_pilon_1	93.4762	7268	0.0000	100.0000	7268	321	309	0.6914	107	32.03
contig_26510_pilon_pilon_1	119.5136	11312	0.0000	100.0000	11312	537	536	0.6659	131	30.98
contig_21653_pilon_pilon_1	314.4491	8936	0.0000	100.0000	8936	1612	1665	0.6522	393	229.38
contig_22459_pilon_pilon_1	202.4633	21635	0.0000	99.4685	21520	2094	2030	0.6721	77	235.68
contig_20512_pilon_pilon_1	129.9375	14314	0.0000	100.0000	14314	1025	1053	0.6404	116	79.51
contig_11744_pilon_pilon_1	66.2065	2881	0.0000	100.0000	2881	182	214	0.6242	44	51.71
contig_58824_pilon_pilon_1	153.3776	3533	0.0000	100.0000	3533	230	255	0.6565	160	28.26
contig_25290_pilon_pilon_1	73.7479	19708	0.0000	99.9137	19691	787	794	0.6349	74	29.44
contig_53010_pilon_pilon_1	110.2303	14280	0.0000	99.7269	14241	920	923	0.6462	110	53.85
contig_23082_pilon_pilon_1	156.1418	17296	0.0000	100.0000	17296	905	901	0.6566	160	48.45
contig_20855_pilon_pilon_1	104.4408	7291	0.0000	100.0000	7291	375	398	0.6529	110	22.79
contig_26471_pilon_pilon_1	115.6613	15395	0.0000	100.0000	15395	966	1039	0.6289	110	47.32
contig_28393_pilon_pilon_1	56.0268	17811	0.0000	100.0000	17811	378	376	0.6728	44	33.07
contig_23346_pilon_pilon_1	216.4591	46879	0.0000	100.0000	46879	4702	4961	0.6468	139	232.98
contig_48132_pilon_pilon_1	50.8042	1226	0.0000	100.0000	1226	55	66	0.6324	41	21.82
contig_34384_pilon_pilon_1	119.2476	23552	0.0000	100.0000	23552	1619	1563	0.6482	79	114.59
contig_48121_pilon_pilon_1	4.1685	813	0.0000	95.9410	780	3	7	0.6642	5	1.61
contig_33390_pilon_pilon_1	95.4630	13429	0.0000	100.0000	13429	527	556	0.6613	102	42.55
contig_46850_pilon_pilon_1	74.3330	3487	0.0000	100.0000	3487	141	166	0.6410	81	19.41
contig_17532_pilon_pilon_1	20.9827	3121	0.0000	100.0000	3121	39	35	0.7259	22	7.26
contig_22569_pilon_pilon_1	118.1190	31283	0.0000	99.6580	31176	1895	1912	0.6831	99	105.42
contig_32113_pilon_pilon_1	95.2832	22518	0.0000	99.4138	22386	1122	1245	0.6575	71	85.64
contig_42728_pilon_pilon_1	58.4053	7966	0.0000	100.0000	7966	258	229	0.6356	58	21.24
contig_41744_pilon_pilon_1	75.4855	10766	0.0000	100.0000	10766	376	365	0.6821	77	24.31
contig_35233_pilon_pilon_1	81.3919	19014	0.0000	100.0000	19014	810	742	0.6629	70	48.63
contig_19720_pilon_pilon_1	107.2836	21308	0.0000	99.9531	21298	891	919	0.6707	116	34.25
contig_18641_pilon_pilon_1	135.7331	14219	0.0000	100.0000	14219	766	732	0.6714	140	34.11
contig_43244_pilon_pilon_1	78.1653	11350	0.0000	100.0000	11350	348	363	0.6829	33	60.43
contig_27923_pilon_pilon_1	113.9543	6301	0.0000	98.9208	6233	422	518	0.6656	100	72.47
contig_13584_pilon_pilon_1	44.4457	3352	0.0000	100.0000	3352	114	119	0.6412	43	11.53
contig_50132_pilon_pilon_1	23.5338	1332	0.0000	100.0000	1332	29	31	0.6157	23	3.42
contig_20936_pilon_pilon_1	61.6715	13243	0.0000	100.0000	13243	465	481	0.6411	64	32.93
contig_20938_pilon_pilon_1	18.5131	3748	0.0000	100.0000	3748	38	54	0.6638	18	7.13
contig_14205_pilon_pilon_1	37.1759	1950	0.0000	100.0000	1950	111	87	0.6520	43	17.67
contig_24074_pilon_pilon_1	54.4356	31160	0.0000	100.0000	31160	962	1014	0.6432	47	27.13
contig_5143_pilon_pilon_1	74.1840	614	0.0000	100.0000	614	64	47	0.5757	73	17.40
contig_45339_pilon_pilon_1	87.8337	11106	0.0000	100.0000	11106	568	554	0.6460	91	30.25
contig_32417_pilon_pilon_1	115.4589	3062	0.0000	100.0000	3062	198	180	0.6707	122	24.00
contig_32366_pilon_pilon_1	45.5519	3528	0.0000	100.0000	3528	95	79	0.6492	47	24.14
contig_28781_pilon_pilon_1	89.9794	8850	0.0000	100.0000	8850	355	328	0.6985	89	31.95
contig_44890_pilon_pilon_1	91.1956	15753	0.0000	100.0000	15753	595	638	0.6473	87	38.47
contig_27794_pilon_pilon_1	44.9086	4399	0.0000	100.0000	4399	105	106	0.6092	42	11.40
contig_26200_pilon_pilon_1	277.1659	15881	0.0000	100.0000	15881	2719	2677	0.6183	118	329.84
contig_34278_pilon_pilon_1	55.3210	9026	0.0000	100.0000	9026	363	289	0.6427	49	39.27
contig_20919_pilon_pilon_1	126.2285	36124	0.0000	100.0000	36124	3121	2975	0.6359	67	168.23
contig_43755_pilon_pilon_1	24.2449	735	0.0000	100.0000	735	18	21	0.7192	24	3.94
contig_29776_pilon_pilon_1	88.1143	9722	0.0000	100.0000	9722	623	545	0.6490	85	31.93
contig_21078_pilon_pilon_1	74.0617	6876	0.0000	100.0000	6876	210	229	0.7017	75	26.50
contig_51194_pilon_pilon_1	3.6759	972	0.0000	96.8107	941	4	10	0.6191	3	2.35
contig_39700_pilon_pilon_1	35.5553	2442	0.0000	100.0000	2442	54	53	0.6308	37	9.54
contig_20686_pilon_pilon_1	124.5427	8026	0.0000	100.0000	8026	428	448	0.6659	152	60.26
contig_13997_pilon_pilon_1	12.2248	1361	0.0000	100.0000	1361	37	15	0.6023	10	5.85
contig_27601_pilon_pilon_1	203.5574	9097	0.0000	100.0000	9097	1115	1112	0.6474	129	198.60
contig_20204_pilon_pilon_1	89.9370	11188	0.0000	100.0000	11188	670	678	0.6551	90	27.78
contig_26249_pilon_pilon_1	140.1252	7522	0.0000	100.0000	7522	523	515	0.6940	151	34.21
contig_37381_pilon_pilon_1	77.6036	14570	0.0000	100.0000	14570	518	513	0.6927	81	25.85
contig_28954_pilon_pilon_1	137.6457	18135	0.0000	100.0000	18135	1630	1771	0.6361	88	138.39
contig_34800_pilon_pilon_1	90.0224	2320	0.0000	100.0000	2320	139	114	0.6407	93	10.97
contig_30199_pilon_pilon_1	76.3470	4314	0.0000	100.0000	4314	144	196	0.6575	87	30.35
contig_41890_pilon_pilon_1	75.2977	9687	0.0000	100.0000	9687	377	367	0.6520	73	25.92
contig_45662_pilon_pilon_1	48.7246	17051	0.0000	99.9824	17048	332	331	0.6592	43	35.55
contig_59424_pilon_pilon_1	13.7447	2217	0.0000	94.8579	2103	56	43	0.6087	10	13.10
contig_59478_pilon_pilon_1	66.2726	12092	0.0000	100.0000	12092	434	429	0.6535	79	53.76
contig_30967_pilon_pilon_1	148.4692	23737	0.0000	100.0000	23737	2111	2032	0.6407	66	269.44
contig_53284_pilon_pilon_1	101.4979	6019	0.0000	100.0000	6019	279	290	0.7105	122	45.14
contig_43176_pilon_pilon_1	134.2009	5386	0.0000	100.0000	5386	495	468	0.6509	110	78.47
contig_5585_pilon_pilon_1	5.5559	1180	0.0000	99.8305	1178	4	9	0.6309	6	1.91
contig_52169_pilon_pilon_1	108.0980	25254	0.0000	100.0000	25254	1777	1782	0.6273	82	110.32
contig_22452_pilon_pilon_1	138.9575	20892	0.0000	100.0000	20892	989	1002	0.6736	142	46.29
contig_24660_pilon_pilon_1	72.3899	19727	0.0000	100.0000	19727	957	769	0.6166	70	30.33
contig_51135_pilon_pilon_1	2.9939	491	0.0000	96.1303	472	4	3	0.6171	2	1.63
contig_39458_pilon_pilon_1	18.1156	1349	0.0000	100.0000	1349	16	22	0.6640	22	8.54
contig_19098_pilon_pilon_1	146.5979	19724	0.0000	100.0000	19724	1618	1563	0.6439	110	132.30
contig_51749_pilon_pilon_1	69.7363	17479	0.0000	100.0000	17479	677	703	0.6281	70	24.82
contig_23274_pilon_pilon_1	138.3938	5817	0.0000	100.0000	5817	349	379	0.6467	94	89.43
contig_45415_pilon_pilon_1	113.8460	5040	0.0000	100.0000	5040	259	296	0.6762	133	37.51
contig_53012_pilon_pilon_1	86.7501	2269	0.0000	100.0000	2269	196	199	0.6372	65	55.88
contig_32881_pilon_pilon_1	115.2016	10975	0.0000	100.0000	10975	771	687	0.6413	112	82.50
contig_21597_pilon_pilon_1	96.4811	78628	0.0000	100.0000	78628	3204	3163	0.6492	88	48.39
contig_26307_pilon_pilon_1	137.6865	36064	0.0000	100.0000	36064	1973	1899	0.6887	155	42.54
contig_26642_pilon_pilon_1	106.4073	6646	0.0000	100.0000	6646	321	264	0.6585	128	50.89
contig_25972_pilon_pilon_1	133.5796	10271	0.0000	100.0000	10271	987	849	0.6306	96	123.00
contig_34698_pilon_pilon_1	12.7135	946	0.0000	100.0000	946	21	30	0.5937	6	8.50
contig_33719_pilon_pilon_1	39.0728	10047	0.0000	100.0000	10047	297	283	0.6645	40	21.85
contig_24200_pilon_pilon_1	136.9307	118094	0.0000	100.0000	118094	7118	7043	0.6665	136	107.76
contig_27894_pilon_pilon_1	99.1446	73948	0.0000	100.0000	73948	3312	3256	0.6552	90	56.80
contig_19399_pilon_pilon_1	107.6162	4057	0.0000	100.0000	4057	385	410	0.6270	87	73.21
contig_30602_pilon_pilon_1	223.6610	11042	0.0000	100.0000	11042	1291	1343	0.6050	95	221.81
contig_28040_pilon_pilon_1	94.4579	6882	0.0000	100.0000	6882	330	353	0.6450	101	32.03
contig_28361_pilon_pilon_1	65.8512	10769	0.0000	100.0000	10769	294	304	0.6468	60	24.70
contig_25646_pilon_pilon_1	68.4583	7929	0.0000	100.0000	7929	290	285	0.6551	79	32.42
contig_41411_pilon_pilon_1	35.4202	3962	0.0000	100.0000	3962	101	79	0.6441	36	11.42
contig_35236_pilon_pilon_1	59.0850	4116	0.0000	100.0000	4116	168	186	0.6225	64	28.20
contig_29865_pilon_pilon_1	111.5344	26596	0.0000	100.0000	26596	1653	1729	0.6649	63	197.45
contig_41084_pilon_pilon_1	140.1399	37657	0.0000	100.0000	37657	2131	2006	0.6769	147	47.68
contig_22759_pilon_pilon_1	116.3338	5338	0.0000	100.0000	5338	304	229	0.6655	126	29.65
contig_57607_pilon_pilon_1	84.9717	3181	0.0000	100.0000	3181	218	204	0.6508	58	53.35
