#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_1	9.9896	12168	0.0000	100.0000	12168	38	41	0.7206	10	3.10
contig_10	7.2099	7818	0.0000	97.3011	7607	22	21	0.7362	4	5.63
contig_100	5.1025	1464	0.0000	100.0000	1464	6	8	0.6154	5	1.58
contig_1000	32.0323	31649	0.0000	100.0000	31649	188	181	0.6733	34	5.66
contig_10000	16.4825	7191	0.0000	100.0000	7191	30	35	0.6528	17	3.38
contig_10001	7.5544	4280	0.0000	100.0000	4280	27	12	0.5816	8	2.38
contig_10002	3.9062	2090	0.0000	100.0000	2090	2	6	0.5881	4	1.38
contig_10003	9.5584	6212	0.0000	99.5010	6181	12	18	0.6844	10	4.08
contig_10004	16.0215	6644	0.0000	100.0000	6644	40	33	0.6632	19	5.91
contig_10005	25.1619	5276	0.0000	100.0000	5276	42	33	0.6687	24	3.53
contig_10007	5.2933	3853	0.0000	100.0000	3853	7	10	0.6653	5	1.84
contig_10008	20.3951	4685	0.0000	100.0000	4685	35	43	0.6390	20	4.52
contig_1001	52.3772	12792	0.0000	100.0000	12792	119	107	0.6805	50	9.63
contig_10010	28.9087	6332	0.0000	100.0000	6332	50	47	0.6794	29	9.08
contig_10011	25.9974	85133	0.0000	100.0000	85133	444	445	0.6562	24	8.71
contig_10012	21.2921	14288	0.0000	99.9930	14287	82	54	0.6850	23	4.16
contig_10013	9.3169	5705	0.0000	100.0000	5705	21	21	0.6154	10	3.94
contig_10014	6.1186	3576	0.0000	100.0000	3576	11	8	0.6687	6	3.03
contig_10015	20.6669	6706	0.0000	100.0000	6706	47	45	0.6263	19	8.34
contig_10016	10.3983	7153	0.0000	100.0000	7153	20	25	0.6332	11	3.24
contig_10017	14.1923	6660	0.0000	100.0000	6660	28	29	0.6114	15	3.02
contig_10018	21.2330	8761	0.0000	100.0000	8761	35	42	0.6617	21	3.17
contig_10019	18.6585	13919	0.0000	99.9928	13918	60	47	0.6837	18	5.72
contig_1002	23.7654	7715	0.0000	100.0000	7715	58	63	0.6896	25	11.55
