#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_102	8.3608	1649	0.0000	97.4530	1607	12	13	0.6448	9	4.00
contig_103	6.4468	1605505	0.0000	97.6453	1567700	2718	2825	0.6624	6	4.40
contig_104	1.0948	1266	0.0000	60.3476	764	1	2	0.7683	1	0.94
contig_107	7.0291	822252	0.0000	99.6666	819511	1617	1682	0.6502	6	4.78
contig_108	10.3311	2356	0.0000	100.0000	2356	16	11	0.6171	10	3.09
contig_109	6.7619	2086816	0.0000	99.6234	2078957	3548	3586	0.6591	6	3.38
contig_11	8.7192	1249781	0.0000	99.4546	1242965	2812	2958	0.6551	7	9.63
contig_110	7.2253	951636	0.0000	99.9026	950709	1701	1655	0.6610	7	4.01
contig_111	7.7725	2261390	0.0000	99.4398	2248721	4767	4848	0.6545	6	8.77
contig_112	7.2532	20959	0.0000	95.1334	19939	44	51	0.6899	7	5.12
contig_113	6.6267	1518589	0.0000	99.5699	1512058	2737	2562	0.6574	6	3.98
contig_114	2.1552	2203	0.0000	86.6546	1909	4	6	0.6288	2	1.57
contig_115	0.2452	526	0.0000	24.5247	129	0	1	0.0000	0	0.43
contig_116	4.4009	2542	0.0000	100.0000	2542	14	6	0.7601	4	1.93
contig_118	2.8248	508	0.0000	94.6850	481	4	0	0.0000	3	1.19
contig_121	0.7116	2337	0.0000	29.1827	682	2	2	0.6070	0	1.15
contig_122	1.0843	890	0.0000	71.3483	635	1	2	0.0000	1	0.81
contig_123	2.9746	1025	0.0000	84.9756	871	3	4	0.0000	3	1.62
contig_124	11.1591	2413	0.0000	100.0000	2413	18	10	0.7323	12	4.19
contig_125	0.0000	531	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_126	0.9628	565	0.0000	85.3097	482	1	1	0.6771	1	0.51
contig_127	1.4593	627	0.0000	77.3525	485	1	3	0.6856	2	1.04
contig_13	6.8128	5577535	0.0000	99.4610	5547472	10215	10163	0.6552	6	5.06
contig_131	0.4396	555	0.0000	43.9640	244	0	1	0.0000	0	0.50
contig_132	2.9095	961	0.0000	90.4266	869	6	3	0.7042	2	2.09
contig_137	0.0000	506	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_140	1.5687	881	0.0000	88.4222	779	2	3	0.6542	2	0.71
contig_141	0.5653	835	0.0000	56.5269	472	0	2	0.0000	1	0.50
contig_142	1.1056	682	0.0000	88.1232	601	1	1	0.0000	1	0.58
contig_143	1.7452	730	0.0000	83.0137	606	2	2	0.6855	2	1.15
contig_144	3.4953	1070	0.0000	100.0000	1070	3	3	0.0000	3	1.63
contig_145	1.0387	569	0.0000	80.3163	457	1	1	0.0000	1	0.66
contig_146	3.7663	766	0.0000	100.0000	766	2	5	0.6725	4	1.47
contig_147	0.2455	892	0.0000	24.5516	219	0	1	0.0000	0	0.43
contig_148	0.5238	735	0.0000	52.3810	385	2	0	0.7186	1	0.50
contig_149	0.0000	535	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_150	2.9797	1475	0.0000	83.2542	1228	1	6	0.0000	3	1.80
contig_151	1.7874	621	0.0000	99.3559	617	2	1	0.0000	2	0.43
contig_152	2.9630	1001	0.0000	99.7003	998	1	5	0.7324	3	1.00
contig_153	1.3061	575	0.0000	92.6957	533	1	2	0.6000	1	0.60
contig_154	1.0511	568	0.0000	65.4930	372	1	1	0.0000	1	0.86
contig_157	1.1856	668	0.0000	92.6647	619	2	0	0.0000	1	0.55
contig_158	4.4546	2072	0.0000	100.0000	2072	9	5	0.6793	5	1.34
contig_160	0.6532	718	0.0000	55.8496	401	1	1	0.0000	1	0.64
contig_163	0.0000	515	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_164	4.4528	996	0.0000	95.2811	949	4	4	0.6119	5	2.04
contig_165	0.5183	492	0.0000	51.8293	255	1	0	0.0000	1	0.50
contig_167	3.6256	5006	0.0000	98.1822	4915	7	10	0.6450	4	1.82
contig_168	1.7475	3113	0.0000	72.9200	2270	5	6	0.6278	1	1.78
contig_169	0.9590	3048	0.0000	74.3438	2266	1	4	0.7115	1	0.74
contig_17	0.0000	955	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_171	1.5609	845	0.0000	99.1716	838	3	0	0.0000	1	0.77
contig_172	1.7166	1676	0.0000	68.5561	1149	1	5	0.6919	1	1.65
contig_173	0.8870	1000	0.0000	45.7000	457	3	1	0.0000	0	1.02
contig_174	2.5933	927	0.0000	96.9795	899	4	2	0.0000	3	1.17
contig_175	5.7396	1321	0.0000	99.9243	1320	5	7	0.0000	6	1.68
contig_176	1.2803	3571	0.0000	99.4399	3551	3	2	0.6187	1	0.46
contig_177	1.3199	994	0.0000	98.7928	982	1	2	0.6354	1	0.49
contig_178	7.8103	236583	0.0000	99.8102	236134	468	476	0.6633	7	4.30
contig_179	2.9516	2994	0.0000	100.0000	2994	7	10	0.6387	3	1.66
contig_18	0.0000	577	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_180	1.8263	1405	0.0000	100.0000	1405	4	2	0.0000	2	0.47
contig_181	9.0263	1330	0.0000	99.7744	1327	7	10	0.6471	10	3.55
contig_182	8.9257	2114	0.0000	100.0000	2114	15	9	0.6245	10	3.17
contig_183	8.7059	934330	0.0000	99.6412	930978	2012	2147	0.6479	7	8.59
contig_184	5.9282	204156	0.0000	99.6561	203454	364	363	0.6421	6	2.64
contig_185	7.2770	552855	0.0000	99.8325	551929	1067	1030	0.6535	7	3.70
contig_187	2.5112	8246	0.0000	54.7902	4518	14	21	0.6570	1	3.47
contig_189	5.2912	1652	0.0000	96.5496	1595	6	7	0.6533	4	3.13
contig_19	11.5673	2517	0.0000	100.0000	2517	16	14	0.7222	10	3.66
contig_190	6.2086	254447	0.0000	99.4034	252929	402	416	0.6634	6	2.87
