#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_1	13.4129	781177	0.0000	100.0000	781177	1553	1559	0.6457	12	5.89
contig_10	1.4243	879	0.0000	91.0125	800	1	2	0.0000	1	0.68
contig_1000	17.1412	13332	0.0000	100.0000	13332	51	50	0.6768	17	3.89
contig_1001	14.9613	172330	0.0000	100.0000	172330	381	382	0.6611	14	5.78
contig_1003	13.1083	317119	0.0000	100.0000	317119	604	596	0.6524	12	7.13
contig_1005	12.0007	13664	0.0000	100.0000	13664	21	33	0.6681	11	3.28
contig_1006	11.2151	12961	0.0000	100.0000	12961	39	23	0.7024	9	5.34
contig_1007	7.6829	31576	0.0000	100.0000	31576	60	70	0.6452	6	5.45
contig_1008	1.4938	893	0.0000	81.7469	730	2	1	0.0000	2	0.84
contig_1009	13.0916	114583	0.0000	100.0000	114583	253	221	0.6454	12	5.52
contig_1010	13.9236	36896	0.0000	99.4606	36697	80	66	0.6678	14	3.48
contig_1012	8.0954	37163	0.0000	96.0498	35695	94	94	0.6591	6	6.88
contig_1013	14.2411	652293	0.0000	100.0000	652293	1265	1304	0.6563	13	5.73
contig_1014	12.5015	191868	0.0000	100.0000	191868	365	396	0.6613	11	5.92
contig_1015	14.8718	214178	0.0000	100.0000	214178	555	532	0.6601	12	10.03
contig_1016	6.6281	23716	0.0000	100.0000	23716	32	32	0.6721	6	2.60
contig_1017	7.3692	17021	0.0000	100.0000	17021	26	29	0.6676	7	3.05
contig_1018	6.3952	2027	0.0000	100.0000	2027	9	7	0.7221	6	1.50
contig_1019	4.1748	1041	0.0000	100.0000	1041	5	3	0.6883	4	1.65
contig_1020	3.7478	1967	0.0000	100.0000	1967	4	3	0.6796	4	0.80
contig_1021	5.0796	3768	0.0000	99.7346	3758	7	7	0.6317	5	1.50
contig_1022	11.3325	68807	0.0000	100.0000	68807	136	132	0.6618	12	4.12
contig_1024	14.8714	1106208	0.0000	100.0000	1106208	2392	2385	0.6557	13	8.16
contig_1025	11.3388	139002	0.0000	100.0000	139002	230	282	0.6687	12	6.34
contig_1026	15.8085	127909	0.0000	100.0000	127909	270	245	0.6896	15	5.35
contig_1027	5.9459	12341	0.0000	100.0000	12341	6	14	0.6355	6	1.33
contig_1028	21.8538	73343	0.0000	100.0000	73343	269	238	0.6699	14	18.85
contig_1030	12.2347	53457	0.0000	100.0000	53457	109	105	0.6610	12	6.18
contig_1031	13.7520	252092	0.0000	100.0000	252092	477	506	0.6582	13	4.44
contig_1032	9.0188	7062	0.0000	100.0000	7062	16	28	0.6516	7	5.71
contig_1035	5.8998	6997	0.0000	99.9571	6994	10	10	0.6434	6	2.57
contig_1036	22.0252	30260	0.0000	100.0000	30260	130	131	0.6287	14	17.72
contig_1037	20.7922	17749	0.0000	99.9944	17748	79	90	0.6125	12	15.49
contig_1038	2.3036	1153	0.0000	99.8265	1151	1	3	0.0000	3	1.15
contig_1039	6.3010	9360	0.0000	100.0000	9360	15	23	0.7138	6	3.26
contig_1040	13.9022	321606	0.0000	100.0000	321606	775	796	0.6526	10	12.92
contig_1041	71.6220	203900	0.0000	100.0000	203900	2868	1744	0.7234	13	248.03
contig_1042	12.7458	12492	0.0000	100.0000	12492	33	34	0.6656	13	3.96
contig_1045	23.4931	6264	0.0000	100.0000	6264	41	36	0.6827	23	10.58
contig_1046	113.7435	29139	0.0000	100.0000	29139	455	549	0.7810	128	70.44
contig_1047	13.9620	474685	0.0000	99.7858	473668	933	910	0.6552	14	5.60
contig_1048	13.8656	57298	0.0000	100.0000	57298	121	124	0.6417	14	3.53
contig_1049	17.1290	245920	0.0000	100.0000	245920	603	600	0.6573	14	13.46
contig_1051	16.7431	174650	0.0000	100.0000	174650	459	480	0.6541	14	12.80
contig_1052	13.2600	11876	0.0000	100.0000	11876	25	27	0.6739	14	2.51
contig_1053	13.1192	293271	0.0000	100.0000	293271	1231	986	0.6253	12	19.23
contig_1055	15.1775	224272	0.0000	100.0000	224272	479	521	0.6563	14	8.60
contig_1056	3.8502	8143	0.0000	100.0000	8143	9	10	0.5617	3	1.47
contig_1057	11.8097	69177	0.0000	100.0000	69177	147	126	0.6368	11	3.21
contig_1058	11.0767	69620	0.0000	98.5895	68638	122	125	0.6466	11	3.40
contig_1059	14.6875	63495	0.0000	100.0000	63495	174	169	0.6581	13	5.72
contig_1060	2.4315	7872	0.0000	97.2561	7656	3	7	0.6330	2	1.08
contig_1062	15.7045	46985	0.0000	100.0000	46985	122	121	0.6815	10	10.31
contig_1063	14.1197	338283	0.0000	100.0000	338283	935	648	0.6550	13	10.16
contig_1064	13.3184	601976	0.0000	100.0000	601976	1230	1281	0.6531	13	5.20
