#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_1	6.5843	21555	0.0000	99.9954	21554	35	33	0.6803	6	3.82
contig_10000	4.4297	1473	0.0000	82.4168	1214	4	6	0.5058	3	3.22
contig_10001	5.7887	5433	0.0000	100.0000	5433	10	8	0.6414	6	1.57
contig_10002	2.2818	7643	0.0000	98.1290	7500	6	11	0.6211	2	1.07
contig_10003	5.0930	7257	0.0000	100.0000	7257	7	8	0.6946	5	1.08
contig_10004	0.7384	1720	0.0000	40.8140	702	0	3	0.6495	0	1.05
contig_10005	3.6914	10990	0.0000	99.9454	10984	16	18	0.6376	4	1.87
contig_10006	2.7090	4766	0.0000	99.0138	4719	7	11	0.6275	2	1.44
contig_10007	1.6880	1455	0.0000	93.5395	1361	1	2	0.6185	2	0.68
contig_10008	1.1053	1766	0.0000	59.1733	1045	1	1	0.0000	2	0.95
contig_10009	1.3673	4291	0.0000	81.6593	3504	5	3	0.6970	2	0.80
contig_10010	3.7868	9439	0.0000	99.0783	9352	15	15	0.6376	4	1.51
contig_10013	9.1727	2125	0.0000	100.0000	2125	14	9	0.7003	9	3.31
contig_10014	6.3184	2092	0.0000	93.5468	1957	4	9	0.7407	8	4.42
contig_10015	1.5382	4322	0.0000	77.9037	3367	8	6	0.6309	1	1.20
contig_10016	8.6097	12061	0.0000	100.0000	12061	33	40	0.6409	8	2.73
contig_10017	14.5717	30866	0.0000	100.0000	30866	68	62	0.6738	14	5.23
contig_10018	3.7263	3307	0.0000	93.9825	3108	7	11	0.7093	3	2.48
contig_10019	5.9107	2217	0.0000	100.0000	2217	5	6	0.6114	6	0.88
contig_1002	9.1889	48894	0.0000	96.0506	46963	101	122	0.6618	9	4.15
contig_10020	3.9704	4217	0.0000	100.0000	4217	6	11	0.6882	4	1.30
contig_10021	3.5678	3288	0.0000	100.0000	3288	4	8	0.7179	3	1.48
contig_10022	11.7679	40749	0.0000	100.0000	40749	78	109	0.6610	10	4.62
contig_10023	2.2703	3270	0.0000	73.6086	2407	3	2	0.6473	2	1.75
contig_10024	12.1059	14225	0.0000	100.0000	14225	41	44	0.6567	9	7.31
contig_10026	13.6711	25992	0.0000	100.0000	25992	86	77	0.6529	11	6.27
contig_10027	4.8385	30038	0.0000	97.5564	29304	41	31	0.6522	5	2.95
contig_10028	3.5546	4948	0.0000	100.0000	4948	3	15	0.6482	4	1.45
contig_10029	6.0055	5111	0.0000	100.0000	5111	8	11	0.6325	6	1.67
contig_1003	5.8211	2890	0.0000	100.0000	2890	4	9	0.6457	6	1.49
contig_10031	6.4142	1591	0.0000	98.6172	1569	6	8	0.6433	8	2.82
contig_10032	1.4028	1703	0.0000	84.7328	1443	3	0	0.0000	2	0.74
contig_10033	12.4738	46344	0.0000	99.8511	46275	83	98	0.6587	14	5.62
contig_10034	10.9643	28065	0.0000	100.0000	28065	61	52	0.6654	10	2.39
contig_10035	4.5753	2477	0.0000	100.0000	2477	9	2	0.6302	5	0.93
contig_10036	9.5945	3169	0.0000	100.0000	3169	11	9	0.6323	9	3.12
contig_10037	6.9203	19210	0.0000	100.0000	19210	35	28	0.6267	7	2.20
contig_10038	1.2744	3214	0.0000	68.2638	2194	1	3	0.6274	1	1.04
contig_10039	3.8971	4764	0.0000	100.0000	4764	8	9	0.6139	3	2.57
contig_1004	8.7368	138844	0.0000	100.0000	138844	234	240	0.6465	9	3.28
contig_10041	9.0927	7326	0.0000	76.6039	5612	25	19	0.6296	2	12.46
contig_10042	4.7902	6253	0.0000	100.0000	6253	9	7	0.6105	5	2.02
contig_10043	9.8439	34199	0.0000	100.0000	34199	62	56	0.6287	10	3.00
contig_10044	5.7918	2498	0.0000	99.2794	2480	9	11	0.5794	5	3.70
contig_10045	3.4910	1108	0.0000	85.9206	952	3	5	0.0000	3	2.44
contig_10047	9.4277	21183	0.0000	100.0000	21183	47	45	0.6534	10	3.41
contig_10048	3.2522	5564	0.0000	93.4220	5198	12	9	0.6221	3	1.35
contig_10049	2.9814	3011	0.0000	100.0000	3011	5	6	0.6380	3	1.19
contig_10050	9.7109	97397	0.0000	100.0000	97397	189	204	0.6575	9	4.68
contig_10054	1.8763	2376	0.0000	100.0000	2376	4	2	0.6893	1	1.00
contig_10055	3.6318	9329	0.0000	94.2652	8794	24	19	0.6390	3	2.99
contig_10056	4.6840	6700	0.0000	95.6716	6410	13	19	0.6794	4	2.52
contig_10057	5.5939	5339	0.0000	97.7524	5219	17	13	0.6948	4	3.72
contig_10058	3.3798	3499	0.0000	69.0483	2416	4	10	0.7362	1	3.50
contig_10059	7.1511	23741	0.0000	100.0000	23741	40	41	0.6586	7	2.40
contig_1006	2.4035	2238	0.0000	64.3432	1440	3	4	0.7404	2	2.13
contig_10060	4.7024	5824	0.0000	100.0000	5824	11	16	0.6447	3	3.44
contig_10061	1.7754	4140	0.0000	81.9807	3394	5	6	0.7317	2	1.48
contig_10062	2.5474	3367	0.0000	99.3169	3344	4	3	0.6209	3	1.08
contig_10063	6.9675	9713	0.0000	100.0000	9713	24	22	0.6370	7	2.85
