#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_1	30.9237	917	0.0000	100.0000	917	30	32	0.6158	32	8.75
contig_10001	47.3575	46556	0.0000	100.0000	46556	650	678	0.6495	41	21.52
contig_10002	42.6057	69625	0.0000	100.0000	69625	870	813	0.6866	39	19.30
contig_10003	101.7069	26503	0.0000	100.0000	26503	1310	873	0.7208	68	117.56
contig_10006	48.5386	34453	0.0000	100.0000	34453	425	450	0.6681	44	20.26
contig_10007	145.8559	39648	0.0000	100.0000	39648	1345	1109	0.6273	44	190.94
contig_10010	38.2802	4507	0.0000	100.0000	4507	37	46	0.6636	39	6.50
contig_10011	41.9322	811	0.0000	100.0000	811	24	28	0.6727	42	4.50
contig_10012	47.9821	948	0.0000	100.0000	948	35	41	0.6389	48	4.51
contig_10013	61.0154	27204	0.0000	100.0000	27204	343	323	0.6653	61	8.19
contig_10014	28.8376	4840	0.0000	100.0000	4840	62	47	0.6603	28	10.15
contig_10017	37.6739	31683	0.0000	100.0000	31683	340	322	0.6358	35	13.93
contig_10018	38.2447	58053	0.0000	100.0000	58053	515	545	0.6472	37	9.29
contig_10020	95.8210	42190	0.0000	100.0000	42190	770	912	0.6484	101	16.19
contig_10021	40.6635	16709	0.0000	100.0000	16709	310	117	0.6886	41	17.64
contig_10022	101.7689	87983	0.0000	99.9989	87982	1910	1995	0.6723	103	25.79
contig_10023	47.2035	6476	0.0000	99.9691	6474	82	91	0.6931	54	14.43
contig_10024	37.1923	34834	0.0000	100.0000	34834	335	345	0.6477	36	12.28
contig_10025	82.8932	48788	0.0000	100.0000	48788	1007	1111	0.6444	62	67.48
contig_10026	36.9707	11898	0.0000	100.0000	11898	129	140	0.6512	35	15.47
contig_10027	46.5414	31867	0.0000	100.0000	31867	454	415	0.6482	43	18.74
contig_10028	59.3676	42436	0.0000	100.0000	42436	676	698	0.6509	58	30.58
contig_10029	60.2467	6700	0.0000	100.0000	6700	157	137	0.6574	44	35.85
contig_1003	66.3285	119187	0.0000	100.0000	119187	1810	1831	0.6581	62	20.84
contig_10030	39.2557	4388	0.0000	100.0000	4388	80	61	0.6321	40	5.73
contig_10031	177.6760	10563	0.0000	100.0000	10563	587	547	0.6643	196	125.94
contig_10033	49.5066	15583	0.0000	100.0000	15583	198	164	0.6673	51	11.23
contig_10034	45.8500	103774	0.0000	100.0000	103774	1178	1202	0.6567	43	15.12
contig_10035	38.6505	14743	0.0000	100.0000	14743	188	177	0.6171	39	8.35
contig_10036	34.2486	30624	0.0000	100.0000	30624	300	273	0.6500	32	12.68
contig_10037	42.3995	34119	0.0000	100.0000	34119	442	443	0.6540	37	19.21
contig_10039	52.2248	35868	0.0000	100.0000	35868	462	490	0.6564	54	21.10
contig_10040	42.2567	36996	0.0000	100.0000	36996	377	375	0.6560	35	17.61
contig_10041	31.3434	25495	0.0000	100.0000	25495	225	220	0.6643	27	10.75
contig_10042	50.9735	10676	0.0000	100.0000	10676	123	124	0.6625	51	11.03
contig_10043	51.7499	64704	0.0000	100.0000	64704	776	811	0.6578	50	16.75
contig_10044	47.2377	38475	0.0000	100.0000	38475	492	478	0.6759	35	36.72
contig_10046	54.3652	35467	0.0000	100.0000	35467	588	546	0.6505	52	19.93
contig_10047	49.5385	21020	0.0000	100.0000	21020	318	306	0.6523	41	31.39
contig_10048	63.1369	66248	0.0000	100.0000	66248	1108	1118	0.6553	45	50.47
contig_10049	91.9269	19078	0.0000	100.0000	19078	501	591	0.6505	38	124.55
contig_10050	44.0921	9831	0.0000	100.0000	9831	109	109	0.6222	44	10.64
contig_10052	35.0933	1522	0.0000	100.0000	1522	25	35	0.5688	36	3.62
contig_10054	38.8316	4905	0.0000	100.0000	4905	84	81	0.6343	36	10.22
contig_10055	53.4182	22339	0.0000	100.0000	22339	331	312	0.6510	48	20.64
contig_10056	7.6492	727	0.0000	100.0000	727	4	6	0.6025	9	2.41
contig_10057	66.4484	2685	0.0000	100.0000	2685	68	65	0.6180	70	9.66
contig_10058	42.8339	34561	0.0000	100.0000	34561	313	346	0.6607	41	11.87
contig_10059	47.6597	63822	0.0000	100.0000	63822	819	891	0.6392	29	54.84
contig_10060	46.4673	32505	0.0000	100.0000	32505	335	330	0.6625	48	10.50
contig_10061	33.7506	19092	0.0000	100.0000	19092	180	182	0.6729	32	12.03
contig_10062	60.5416	11375	0.0000	100.0000	11375	156	150	0.7029	58	8.24
contig_10063	46.7517	16387	0.0000	100.0000	16387	185	194	0.6627	47	5.75
contig_10064	41.3147	36695	0.0000	100.0000	36695	447	421	0.6655	36	18.70
contig_10066	52.2763	113708	0.0000	100.0000	113708	1534	1557	0.6583	39	55.38
contig_10067	26.2755	4280	0.0000	100.0000	4280	32	49	0.6256	27	6.57
contig_10068	2.1411	2240	0.0000	75.4464	1690	5	5	0.6088	2	1.84
contig_10070	36.4610	36317	0.0000	100.0000	36317	378	412	0.6597	33	12.53
contig_10071	43.7471	14008	0.0000	100.0000	14008	129	126	0.6737	41	10.87
contig_10072	43.6254	22349	0.0000	100.0000	22349	216	231	0.6720	42	15.30
contig_10073	36.1300	33253	0.0000	100.0000	33253	371	350	0.6549	34	16.63
contig_10074	36.3179	47776	0.0000	100.0000	47776	458	475	0.6479	33	13.45
