#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_10	11.4741	1835987	0.0000	100.0000	1835987	1286	1261	0.6563	11	4.42
contig_101	0.0000	780	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_102	1.3245	1467	0.0000	99.3865	1458	0	2	0.0000	1	0.48
contig_103	5.8992	4276	0.0000	99.9766	4275	7	8	0.6782	5	1.89
contig_104	10.7030	946386	0.0000	99.9998	946384	579	628	0.6638	10	3.62
contig_105	10.5229	73019	0.0000	100.0000	73019	67	41	0.6415	10	2.78
contig_106	10.8165	3352409	0.0000	99.9833	3351849	2220	2261	0.6587	11	4.65
contig_107	22.6227	10429	0.0000	100.0000	10429	20	23	0.6677	22	3.06
contig_108	10.6789	480739	0.0000	100.0000	480739	293	302	0.6689	11	3.05
contig_11	10.9662	1596699	0.0000	100.0000	1596699	1077	1048	0.6580	10	4.01
contig_114	1.8355	1404	0.0000	100.0000	1404	1	2	0.6334	1	0.92
contig_115	0.0000	891	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_116	0.0000	1467	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_117	17.9210	6447	0.0000	100.0000	6447	26	19	0.6482	19	4.64
contig_118	10.4796	135528	0.0000	100.0000	135528	79	81	0.6675	11	3.10
contig_119	14.4630	819566	0.0000	99.9552	819199	770	940	0.6663	12	20.29
contig_12	11.4747	657710	0.0000	99.5392	654679	457	648	0.6576	10	5.79
contig_120	5.5711	9119	0.0000	99.7807	9099	7	6	0.6567	6	2.52
contig_121	9.9462	734889	0.0000	100.0000	734889	451	474	0.6655	10	3.36
contig_122	20.2876	337104	0.0000	100.0000	337104	430	434	0.6593	20	4.59
contig_123	20.9494	222307	0.0000	100.0000	222307	299	266	0.6511	21	5.00
contig_125	1.0000	548	0.0000	100.0000	548	1	0	0.7789	1	0.04
contig_126	1.0000	870	0.0000	100.0000	870	0	1	0.6723	1	0.03
contig_128	42.3394	1224867	0.0000	100.0000	1224867	2567	2568	0.6322	42	6.60
contig_129	9.2171	493348	0.0000	100.0000	493348	289	281	0.6625	9	2.72
contig_13	10.3237	2962606	0.0000	100.0000	2962606	1899	1985	0.6599	10	3.42
contig_134	0.5198	1135	0.0000	51.9824	590	0	1	0.0000	1	0.50
contig_137	11.3451	509718	0.0000	100.0000	509718	341	357	0.6448	11	3.39
contig_138	0.9196	22627	0.0000	66.4427	15034	1	4	0.8421	1	0.88
contig_139	21.4118	329946	0.0000	100.0000	329946	430	374	0.6481	22	5.15
contig_14	10.6832	2194925	0.0000	99.9779	2194441	1615	1543	0.6520	10	3.97
contig_141	2.8532	3073	0.0000	99.8698	3069	3	3	0.0000	3	0.95
contig_143	2.0000	526	0.0000	100.0000	526	0	2	0.0000	2	0.09
contig_147	14.5080	6248	0.0000	100.0000	6248	17	8	0.7139	15	2.39
contig_148	22.6927	41290	0.0000	100.0000	41290	49	70	0.6552	22	5.45
contig_149	18.7009	1170701	0.0000	100.0000	1170701	1391	1355	0.6606	18	5.45
contig_15	9.4244	34905	0.0000	100.0000	34905	26	20	0.6562	10	2.69
contig_150	24.0246	1242232	0.0000	100.0000	1242232	1777	1788	0.6670	20	36.38
contig_151	31.5329	25076	0.0000	100.0000	25076	39	57	0.6395	30	7.85
contig_152	1.5417	8426	0.0000	85.4735	7202	3	2	0.6459	1	1.16
contig_153	4.1295	3644	0.0000	100.0000	3644	6	2	0.6465	4	0.69
contig_154	17.3452	57516	0.0000	100.0000	57516	83	82	0.6517	16	4.79
contig_155	0.0000	1398	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_156	5.4849	7259	0.0000	100.0000	7259	5	7	0.6508	5	0.85
contig_157	0.5928	3455	0.0000	59.2764	2048	2	1	0.6266	1	0.49
contig_159	2.7478	9348	0.0000	74.8716	6999	5	3	0.6238	3	2.11
contig_16	11.6818	6744998	0.0000	99.9858	6744042	5089	5099	0.6591	11	5.45
contig_160	3.4041	7663	0.0000	91.8831	7041	5	4	0.6393	3	1.85
contig_161	11.7439	304037	0.0000	100.0000	304037	219	226	0.6566	11	3.97
contig_162	3.7819	2425	0.0000	100.0000	2425	2	3	0.0000	4	1.28
contig_163	16.1330	5136	0.0000	100.0000	5136	23	11	0.6020	15	2.32
contig_166	11.2668	111358	0.0000	100.0000	111358	85	78	0.6552	11	2.90
contig_167	10.4807	882712	0.0000	100.0000	882712	534	565	0.6598	10	3.27
contig_168	18.9514	743554	0.0000	100.0000	743554	930	884	0.6586	19	5.66
contig_17	10.8273	6972848	0.0000	99.9952	6972512	4745	4735	0.6580	10	4.52
contig_171	42.6008	1712579	0.0000	100.0000	1712579	3607	3696	0.6287	43	7.04
contig_173	17.2204	64902	0.0000	100.0000	64902	71	75	0.6626	18	5.57
contig_177	4.4264	5497	0.0000	100.0000	5497	4	6	0.5470	5	1.52
contig_178	3.7174	506	0.0000	100.0000	506	1	3	0.6421	4	0.52
contig_179	5.2617	5426	0.0000	100.0000	5426	1	9	0.8369	7	2.39
contig_18	10.4109	3914632	0.0000	99.9174	3911399	2560	2531	0.6608	10	3.43
contig_183	4.2823	3911	0.0000	100.0000	3911	8	4	0.6250	5	1.85
contig_184	2.8476	17012	0.0000	100.0000	17012	8	7	0.6389	1	2.26
contig_186	6.3711	4336	0.0000	100.0000	4336	2	13	0.6531	7	1.19
contig_187	2.4277	10982	0.0000	90.5026	9939	6	1	0.7145	2	1.62
contig_19	4.8017	4276	0.0000	99.6258	4260	6	6	0.0000	5	1.56
contig_192	19.5732	79929	0.0000	100.0000	79929	77	100	0.6487	21	6.38
contig_193	5.6057	75980	0.0000	95.7212	72729	46	55	0.7584	3	7.07
contig_194	15.7416	88292	0.0000	96.7415	85415	97	115	0.7615	11	16.45
contig_196	4.0000	842	0.0000	100.0000	842	2	2	0.0000	4	0.14
contig_197	0.7587	4074	0.0000	75.8714	3091	1	0	0.0000	1	0.43
contig_199	5.1377	8990	0.0000	100.0000	8990	6	4	0.6400	4	2.36
contig_2	12.8763	2898385	0.0000	100.0000	2898385	2285	2431	0.6623	10	33.91
contig_20	4.3153	5309	0.0000	99.9812	5308	5	7	0.6563	4	1.04
contig_201	11.3996	298437	0.0000	100.0000	298437	206	189	0.6795	11	4.13
contig_202	6.8791	103854	0.0000	86.1382	89458	48	41	0.7120	7	3.89
contig_203	13.0080	16714	0.0000	99.9162	16700	27	16	0.6313	13	4.54
contig_204	39.7942	384606	0.0000	100.0000	384606	766	780	0.6378	39	6.88
contig_206	14.6975	43770	0.0000	99.9954	43768	18	59	0.7740	15	6.86
contig_208	0.0000	3385	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_209	0.0000	2595	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_21	44.9745	13994	0.0000	100.0000	13994	68	59	0.6488	44	13.37
contig_210	0.0000	1705	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_211	1.6279	2862	0.0000	86.6177	2479	2	0	0.0000	2	0.71
contig_212	15.8636	29989	0.0000	100.0000	29989	27	32	0.6485	17	4.33
contig_216	2.8687	2848	0.0000	99.4031	2831	4	3	0.7017	2	1.25
contig_217	12.9836	512272	0.0000	100.0000	512272	365	384	0.6814	10	13.94
contig_218	9.8470	4426131	0.0000	100.0000	4426131	2346	2451	0.5561	10	3.28
contig_219	0.6569	2212	0.0000	65.6872	1453	0	1	0.6753	1	0.47
contig_220	4.9592	3898	0.0000	100.0000	3898	6	4	0.6816	5	0.68
contig_222	13.6275	17214	0.0000	80.5972	13874	27	11	0.7763	16	9.73
contig_225	2.0843	3037	0.0000	93.4475	2838	3	1	0.7173	2	0.97
contig_228	5.7236	9964	0.0000	96.8587	9651	7	8	0.6622	6	2.03
contig_229	0.0000	624	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_23	10.6485	651147	0.0000	99.9983	651136	376	483	0.6634	10	3.79
contig_230	7.5906	9768	0.0000	100.0000	9768	7	11	0.7344	8	3.21
contig_231	0.0000	3055	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_232	0.2485	3102	0.0000	24.8549	771	1	0	0.0000	0	0.43
contig_233	0.8140	3543	0.0000	81.3999	2884	0	1	0.0000	1	0.39
contig_234	115.1835	105238	0.0000	100.0000	105238	945	913	0.3725	113	14.81
contig_235	49.4790	4823	0.0000	100.0000	4823	55	61	0.4703	57	13.43
contig_236	1.9199	2311	0.0000	92.7737	2144	1	3	0.0000	2	0.70
contig_237	2.8290	2562	0.0000	90.1249	2309	2	4	0.0000	3	1.40
contig_238	0.0000	5700	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_24	10.9619	3233735	0.0000	99.9995	3233718	2190	2219	0.6529	11	4.48
contig_245	8.7160	73065	0.0000	100.0000	73065	41	51	0.6643	8	2.34
contig_247	2.6032	4882	0.0000	86.3171	4214	5	1	0.6969	3	1.34
contig_25	11.4492	3752239	0.0000	99.9993	3752211	2726	2827	0.6617	11	4.88
contig_250	32.5984	31236	0.0000	99.2605	31005	58	45	0.6390	34	6.09
contig_251	0.5077	8799	0.0000	37.4702	3297	2	1	0.0000	0	0.72
contig_252	0.1520	8850	0.0000	15.1977	1345	1	0	0.0000	0	0.36
contig_253	0.0000	6052	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_254	3.3616	19488	0.0000	100.0000	19488	5	8	0.6703	4	1.03
contig_255	15.3267	117909	0.0000	100.0000	117909	93	108	0.5527	14	4.66
contig_256	1.2794	3293	0.0000	81.1418	2672	2	2	0.5441	1	0.98
contig_257	0.7121	997	0.0000	71.2136	710	0	1	0.0000	1	0.45
contig_258	1.0106	2170	0.0000	80.5069	1747	1	2	0.0000	1	0.63
