#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_1	3.1566	4686	0.0000	99.9573	4684	8	3	0.6899	3	1.04
contig_1000	17.1738	52791	0.0000	93.0291	49111	181	207	0.6737	10	15.77
contig_10000	7.9238	4215	0.0000	100.0000	4215	15	13	0.6641	8	1.83
contig_10001	6.8050	4199	0.0000	100.0000	4199	13	9	0.6983	7	1.62
contig_10002	4.5938	2912	0.0000	100.0000	2912	6	4	0.6489	5	1.49
contig_10003	16.8462	17624	0.0000	100.0000	17624	55	60	0.6538	13	9.94
contig_10004	14.1531	18773	0.0000	100.0000	18773	42	64	0.6491	9	10.45
contig_10006	6.2825	6772	0.0000	100.0000	6772	13	12	0.6525	6	1.48
contig_10008	15.8586	49119	0.0000	100.0000	49119	150	139	0.6658	16	6.05
contig_10009	1.6216	4751	0.0000	90.8651	4317	5	3	0.6155	1	1.20
contig_1001	14.4802	106456	0.0000	99.3237	105736	248	263	0.6523	15	4.95
contig_10010	5.7755	3827	0.0000	100.0000	3827	6	6	0.6784	5	1.33
contig_10011	0.5846	2306	0.0000	39.0720	901	1	1	0.6987	0	0.79
contig_10012	15.1692	64536	0.0000	100.0000	64536	209	184	0.6568	13	7.40
contig_10013	3.8760	2427	0.0000	94.8496	2302	6	6	0.5938	4	1.71
contig_10015	9.8987	27627	0.0000	100.0000	27627	59	56	0.6424	10	3.91
contig_10016	15.7031	23186	0.0000	100.0000	23186	69	62	0.6484	17	6.28
contig_10017	0.2693	2020	0.0000	26.9307	544	1	1	0.5263	0	0.44
contig_10018	4.1974	2908	0.0000	100.0000	2908	9	7	0.5731	4	1.60
contig_10019	2.7186	3607	0.0000	100.0000	3607	7	5	0.5652	2	1.22
contig_10020	6.1384	3562	0.0000	100.0000	3562	7	9	0.6577	6	1.47
contig_10021	13.6486	36872	0.0000	100.0000	36872	100	83	0.6626	13	5.20
contig_10022	9.6838	33681	0.0000	100.0000	33681	81	66	0.6639	8	5.50
contig_10023	2.4409	3393	0.0000	93.9876	3189	7	3	0.0000	2	1.31
contig_10024	3.8925	5181	0.0000	92.0286	4768	8	6	0.6476	3	2.08
contig_10027	10.6387	63027	0.0000	100.0000	63027	128	140	0.6490	10	3.98
contig_10028	18.5809	50411	0.0000	100.0000	50411	206	170	0.6443	18	6.09
contig_1003	18.3720	15287	0.0000	100.0000	15287	62	62	0.6341	16	7.35
contig_10030	13.1231	17164	0.0000	100.0000	17164	41	49	0.6756	12	4.86
contig_10031	2.4206	1448	0.0000	100.0000	1448	3	1	0.6109	2	0.66
contig_10032	4.1288	2717	0.0000	99.3375	2699	6	7	0.5718	4	1.57
contig_10033	2.3513	1079	0.0000	100.0000	1079	1	5	0.6538	2	0.49
contig_10035	8.6465	5565	0.0000	100.0000	5565	15	13	0.6631	9	2.65
contig_10036	12.5457	27986	0.0000	100.0000	27986	71	75	0.6600	10	9.61
contig_10037	2.2405	4045	0.0000	100.0000	4045	4	3	0.6904	2	0.69
contig_10038	8.6603	4624	0.0000	100.0000	4624	6	14	0.6251	8	4.36
contig_10039	10.5983	19931	0.0000	100.0000	19931	40	36	0.6627	10	3.75
contig_1004	20.4029	34045	0.0000	100.0000	34045	119	109	0.6471	19	6.99
contig_10040	7.4755	17375	0.0000	100.0000	17375	34	26	0.6404	7	2.12
contig_10043	11.4120	2376	0.0000	100.0000	2376	16	11	0.6355	11	2.26
contig_10044	3.1540	5849	0.0000	88.5451	5179	5	4	0.7532	3	1.63
contig_10045	13.6690	49366	0.0000	100.0000	49366	102	104	0.6887	12	6.74
contig_10046	2.4828	7591	0.0000	76.2087	5785	6	11	0.6976	3	1.97
contig_10047	9.1665	8811	0.0000	100.0000	8811	11	19	0.6600	9	1.54
contig_10048	3.5230	9453	0.0000	92.6584	8759	12	10	0.6737	3	2.37
contig_10049	11.8836	47680	0.0000	100.0000	47680	118	111	0.6469	10	6.70
contig_1005	11.8084	161182	0.0000	100.0000	161182	359	343	0.6398	11	5.17
contig_10050	4.4841	6778	0.0000	99.9557	6775	8	7	0.7650	5	1.63
contig_10051	2.0483	3206	0.0000	98.3468	3153	6	5	0.7269	2	1.05
contig_10052	3.3725	2615	0.0000	99.6176	2605	3	6	0.6079	3	1.48
contig_10053	9.1732	13764	0.0000	100.0000	13764	22	29	0.6591	9	3.26
contig_10054	9.7397	23104	0.0000	100.0000	23104	47	40	0.6819	10	2.73
contig_10055	0.7403	4235	0.0000	56.4581	2391	1	1	0.3445	1	0.74
contig_10056	10.0253	46681	0.0000	100.0000	46681	101	106	0.6421	10	3.51
contig_10058	13.5330	89154	0.0000	100.0000	89154	206	194	0.6564	13	4.52
contig_10059	6.2386	9405	0.0000	100.0000	9405	13	13	0.6697	5	3.40
contig_10060	2.6845	3626	0.0000	100.0000	3626	3	3	0.4411	3	0.47
contig_10061	10.4212	22150	0.0000	99.9774	22145	38	59	0.6491	10	3.33
contig_10062	9.5951	14702	0.0000	100.0000	14702	29	27	0.6383	10	3.13
contig_10063	1.9598	2415	0.0000	93.6646	2262	6	2	0.6195	2	1.24
contig_10064	3.4390	2449	0.0000	100.0000	2449	7	2	0.6423	4	1.19
contig_10065	7.9255	4348	0.0000	100.0000	4348	9	13	0.6462	8	1.64
contig_10066	1.9467	2195	0.0000	99.0433	2174	1	1	0.0000	2	0.27
contig_10067	3.1859	920	0.0000	99.7826	918	3	5	0.5842	3	1.83
contig_10068	4.5679	2356	0.0000	92.2750	2174	5	9	0.7259	5	2.57
contig_1007	3.6025	790	0.0000	100.0000	790	3	2	0.6339	4	0.61
contig_10071	11.4156	3855	0.0000	100.0000	3855	12	11	0.6453	11	3.20
contig_10072	14.3552	40089	0.0000	100.0000	40089	99	99	0.6431	15	6.14
contig_10073	11.7545	18979	0.0000	100.0000	18979	47	38	0.6598	11	5.34
contig_10074	17.9272	12500	0.0000	100.0000	12500	50	49	0.6470	9	15.51
contig_10075	8.5231	4265	0.0000	100.0000	4265	14	13	0.6378	8	3.44
contig_10076	1.4985	2303	0.0000	91.5762	2109	2	1	0.6225	2	0.65
contig_10077	11.7428	19137	0.0000	99.9843	19134	44	31	0.6553	12	3.42
contig_10078	8.1080	11055	0.0000	98.3537	10873	19	22	0.6764	9	3.66
contig_10079	8.7575	10804	0.0000	100.0000	10804	19	20	0.6684	8	4.33
contig_1008	21.7208	65468	0.0000	100.0000	65468	246	253	0.6508	18	16.69
contig_10080	3.8851	2350	0.0000	74.0851	1741	5	7	0.6314	5	3.00
contig_10081	4.7572	5330	0.0000	90.1689	4806	10	6	0.6418	6	2.86
contig_10082	6.3130	2447	0.0000	100.0000	2447	6	6	0.6753	6	0.77
contig_10083	4.8785	2132	0.0000	100.0000	2132	7	4	0.6470	5	1.95
contig_10084	11.0677	8193	0.0000	100.0000	8193	22	22	0.6709	8	5.42
contig_10085	1.4091	1909	0.0000	99.8952	1907	0	4	0.6595	1	0.67
contig_10086	1.2407	1404	0.0000	97.5783	1370	0	2	0.6684	1	0.48
contig_10087	7.3664	2945	0.0000	68.3531	2013	11	8	0.6269	9	6.32
contig_10088	9.9929	3512	0.0000	99.9146	3509	10	11	0.6507	11	1.97
contig_10089	3.0577	1368	0.0000	32.3830	443	10	6	0.5683	0	5.02
contig_1009	16.9947	130642	0.0000	100.0000	130642	375	399	0.6621	15	7.20
contig_10091	13.4078	58538	0.0000	100.0000	58538	151	143	0.6588	13	4.45
contig_10092	10.3823	16665	0.0000	100.0000	16665	32	30	0.6647	10	4.53
contig_10093	8.2238	10691	0.0000	100.0000	10691	27	25	0.6671	7	4.74
contig_10094	12.1760	17341	0.0000	100.0000	17341	37	41	0.6635	12	3.86
contig_10095	9.3392	13348	0.0000	100.0000	13348	21	32	0.6611	10	2.56
contig_10096	6.0819	8508	0.0000	90.4913	7699	11	16	0.6715	7	3.58
contig_10097	11.6091	24022	0.0000	100.0000	24022	50	57	0.6502	12	5.15
contig_10098	0.9870	2999	0.0000	98.6996	2960	1	0	0.5485	1	0.11
contig_10099	1.5448	7994	0.0000	85.3515	6823	3	3	0.6905	1	1.01
contig_1010	10.8787	32549	0.0000	99.9723	32540	81	56	0.6415	11	4.88
contig_10100	7.6170	7712	0.0000	100.0000	7712	14	13	0.6584	7	1.52
contig_10103	2.9745	2668	0.0000	87.1064	2324	4	4	0.6648	3	1.74
contig_10104	10.6482	7404	0.0000	100.0000	7404	19	17	0.6602	10	2.25
contig_10108	14.6029	18054	0.0000	99.3796	17942	42	43	0.6778	14	3.51
contig_10109	13.9929	36574	0.0000	100.0000	36574	94	100	0.6560	16	5.55
contig_1011	13.4484	25660	0.0000	100.0000	25660	78	91	0.6326	11	9.09
contig_10110	2.1194	2848	0.0000	69.7683	1987	3	3	0.6384	3	1.62
contig_10111	4.8547	4040	0.0000	100.0000	4040	4	14	0.6665	5	0.99
contig_10112	12.5965	10177	0.0000	100.0000	10177	28	33	0.6554	12	2.98
contig_10114	8.7231	6537	0.0000	100.0000	6537	19	15	0.6520	8	2.55
contig_10115	8.7870	3817	0.0000	100.0000	3817	10	9	0.6790	9	2.20
contig_10116	12.2049	21662	0.0000	99.9677	21655	59	52	0.6597	8	9.08
contig_10117	16.6818	15435	0.0000	100.0000	15435	55	56	0.6463	12	9.05
contig_10118	13.6954	94592	0.0000	100.0000	94592	196	212	0.6701	14	3.96
contig_10119	2.6293	3966	0.0000	93.1921	3696	4	5	0.6453	2	1.63
contig_1012	12.3324	64118	0.0000	100.0000	64118	158	146	0.6556	12	3.89
