#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_4814_pilon_pilon_1	69.1436	5424	0.0000	100.0000	5424	159	127	0.6779	47	59.66
contig_11285_pilon_pilon_1	32.6269	5688	0.0000	100.0000	5688	82	95	0.5999	23	25.06
contig_3601_pilon_pilon_1	23.4630	4568	0.0000	100.0000	4568	39	30	0.6382	24	6.11
contig_2327_pilon_pilon_1	26.1603	10900	0.0000	100.0000	10900	140	135	0.6261	29	10.89
contig_6606_pilon_pilon_1	56.3868	3588	0.0000	100.0000	3588	57	74	0.6788	56	5.05
contig_1055_pilon_pilon_1	4.5018	1403	0.0000	97.9330	1374	3	7	0.6527	4	1.97
contig_2512_pilon_pilon_1	83.7339	6254	0.0000	100.0000	6254	197	222	0.6718	77	37.32
contig_565_pilon_pilon_1	73.8568	67679	0.0000	100.0000	67679	1246	1143	0.6662	70	25.96
contig_4800_pilon_pilon_1	17.7704	5096	0.0000	100.0000	5096	43	45	0.6452	17	8.54
contig_8825_pilon_pilon_1	45.6204	6435	0.0000	100.0000	6435	156	134	0.6429	35	27.98
contig_8526_pilon_pilon_1	1.4733	993	0.0000	90.0302	894	2	1	0.6233	2	0.67
contig_2403_pilon_pilon_1	66.0948	154093	0.0000	100.0000	154093	2075	1986	0.6611	67	17.98
contig_1397_pilon_pilon_1	18.5722	1510	0.0000	100.0000	1510	20	21	0.6243	18	2.21
contig_4981_pilon_pilon_1	41.4382	3546	0.0000	100.0000	3546	94	66	0.6361	31	20.67
contig_9719_pilon_pilon_1	40.7510	12179	0.0000	100.0000	12179	139	121	0.6740	41	8.82
contig_1247_pilon_pilon_1	41.5906	5381	0.0000	100.0000	5381	123	89	0.6621	38	20.46
contig_61_pilon_pilon_1	127.2517	109755	0.0000	100.0000	109755	3417	3591	0.6526	95	72.74
contig_66_pilon_pilon_1	117.8682	224835	0.0000	100.0000	224835	6343	6410	0.6642	107	43.64
contig_9510_pilon_pilon_1	87.9178	40331	0.0000	100.0000	40331	673	652	0.6550	91	20.81
contig_2960_pilon_pilon_1	60.6316	4148	0.0000	100.0000	4148	104	98	0.6341	54	18.56
contig_1122_pilon_pilon_1	12.1108	8184	0.0000	100.0000	8184	46	46	0.6511	11	7.11
contig_2663_pilon_pilon_1	70.8178	172749	0.0000	100.0000	172749	2611	2493	0.6675	72	28.88
contig_3679_pilon_pilon_1	18.0906	6544	0.0000	99.3888	6504	48	52	0.6913	16	11.26
contig_5784_pilon_pilon_1	23.6660	3641	0.0000	100.0000	3641	73	63	0.6076	19	15.16
contig_879_pilon_pilon_1	86.8809	15890	0.0000	100.0000	15890	495	444	0.6611	43	106.57
contig_11236_pilon_pilon_1	31.9927	4802	0.0000	100.0000	4802	48	37	0.6685	32	6.90
contig_3568_pilon_pilon_1	80.5993	27500	0.0000	100.0000	27500	655	678	0.6614	79	33.95
contig_10257_pilon_pilon_1	57.3463	8919	0.0000	100.0000	8919	170	135	0.6592	46	31.69
contig_9384_pilon_pilon_1	29.0138	5349	0.0000	100.0000	5349	118	97	0.6147	25	14.52
contig_804_pilon_pilon_1	45.3765	5581	0.0000	100.0000	5581	82	99	0.6722	42	18.03
contig_4536_pilon_pilon_1	65.2198	113882	0.0000	100.0000	113882	2065	2079	0.6492	63	29.82
contig_8336_pilon_pilon_1	20.7762	6444	0.0000	100.0000	6444	47	57	0.6477	21	8.89
contig_572_pilon_pilon_1	48.4716	13135	0.0000	100.0000	13135	161	156	0.6521	48	11.47
contig_1238_pilon_pilon_1	32.0262	6710	0.0000	100.0000	6710	118	128	0.6440	25	21.41
contig_7864_pilon_pilon_1	48.9164	17100	0.0000	100.0000	17100	335	373	0.6376	44	20.01
contig_532_pilon_pilon_1	135.0546	79411	0.0000	100.0000	79411	2073	2474	0.6671	70	166.43
contig_1748_pilon_pilon_1	19.2711	4931	0.0000	98.2965	4847	49	40	0.6227	20	9.98
contig_5681_pilon_pilon_1	17.3242	6622	0.0000	100.0000	6622	59	70	0.6336	17	7.65
contig_1312_pilon_pilon_1	7.7585	3802	0.0000	99.6581	3789	10	10	0.6349	8	4.07
contig_6795_pilon_pilon_1	6.0088	13893	0.0000	97.4304	13536	44	45	0.6384	6	4.23
contig_9004_pilon_pilon_1	1.4305	5524	0.0000	85.9522	4748	2	4	0.6976	1	1.19
contig_1316_pilon_pilon_1	44.6205	9218	0.0000	100.0000	9218	141	158	0.6728	40	13.96
contig_2788_pilon_pilon_1	7.8345	5795	0.0000	98.0155	5680	12	17	0.6770	7	5.68
contig_8606_pilon_pilon_1	64.1755	138292	0.0000	100.0000	138292	2223	2341	0.6526	57	30.28
contig_11004_pilon_pilon_1	9.6246	14396	0.0000	99.4721	14320	50	45	0.6710	10	6.09
contig_8374_pilon_pilon_1	30.0159	8798	0.0000	100.0000	8798	140	146	0.6688	24	24.39
contig_3668_pilon_pilon_1	26.8927	2367	0.0000	100.0000	2367	41	30	0.6383	25	9.76
contig_10087_pilon_pilon_1	2.1280	2601	0.0000	87.5817	2278	11	3	0.6133	2	2.16
contig_3284_pilon_pilon_1	15.3799	6076	0.0000	99.9835	6075	48	35	0.6581	15	7.25
contig_5922_pilon_pilon_1	57.4869	15154	0.0000	100.0000	15154	271	277	0.6385	48	32.67
contig_2038_pilon_pilon_1	28.5028	5774	0.0000	100.0000	5774	68	75	0.6642	17	29.24
contig_5233_pilon_pilon_1	53.8871	7244	0.0000	100.0000	7244	114	108	0.6602	55	4.91
contig_899_pilon_pilon_1	48.6746	10484	0.0000	100.0000	10484	134	123	0.6696	48	10.50
contig_3614_pilon_pilon_1	82.1179	1323	0.0000	100.0000	1323	77	85	0.6226	96	38.73
contig_6658_pilon_pilon_1	32.7172	13390	0.0000	100.0000	13390	166	170	0.6325	30	13.89
contig_4755_pilon_pilon_1	173.2060	8458	0.0000	100.0000	8458	362	264	0.5866	163	95.91
contig_6048_pilon_pilon_1	25.7238	11316	0.0000	100.0000	11316	139	125	0.6584	22	19.63
contig_272_pilon_pilon_1	187.6453	8362	0.0000	100.0000	8362	377	368	0.6681	187	65.75
contig_8182_pilon_pilon_1	61.0340	38748	0.0000	100.0000	38748	452	447	0.6706	62	18.05
contig_2331_pilon_pilon_1	92.4231	77160	0.0000	100.0000	77160	1671	1637	0.6585	79	43.53
contig_9336_pilon_pilon_1	42.9744	14564	0.0000	100.0000	14564	199	195	0.6451	39	23.16
contig_810_pilon_pilon_1	41.8385	3442	0.0000	100.0000	3442	80	80	0.6396	29	21.73
contig_8132_pilon_pilon_1	2.7967	2833	0.0000	96.7526	2741	10	5	0.6052	2	1.78
contig_3914_pilon_pilon_1	72.6252	3615	0.0000	100.0000	3615	162	180	0.6210	53	43.43
contig_9767_pilon_pilon_1	17.0339	2239	0.0000	100.0000	2239	30	35	0.7545	17	6.60
contig_7786_pilon_pilon_1	35.5381	12554	0.0000	100.0000	12554	87	136	0.6685	38	9.47
contig_10384_pilon_pilon_1	10.4204	1898	0.0000	100.0000	1898	9	11	0.6677	9	3.37
contig_8093_pilon_pilon_1	7.8461	3385	0.0000	100.0000	3385	17	11	0.6671	7	2.37
contig_6444_pilon_pilon_1	22.4511	8577	0.0000	100.0000	8577	91	87	0.6372	22	8.25
contig_9002_pilon_pilon_1	74.5069	111398	0.0000	100.0000	111398	2238	2267	0.6576	68	38.31
contig_7178_pilon_pilon_1	33.8712	11682	0.0000	100.0000	11682	138	123	0.6566	36	9.34
contig_7164_pilon_pilon_1	8.0978	4592	0.0000	99.5427	4571	23	22	0.6036	7	5.27
contig_9165_pilon_pilon_1	4.4892	2684	0.0000	100.0000	2684	8	11	0.5774	4	1.25
contig_7129_pilon_pilon_1	18.5385	3870	0.0000	100.0000	3870	39	30	0.6574	14	12.19
contig_9453_pilon_pilon_1	2.1059	614	0.0000	78.9902	485	2	1	0.5319	3	1.20
contig_3706_pilon_pilon_1	11.8121	2916	0.0000	100.0000	2916	19	13	0.6212	11	2.77
contig_6884_pilon_pilon_1	9.0845	4353	0.0000	100.0000	4353	11	11	0.6690	10	3.16
contig_10932_pilon_pilon_1	25.4384	14173	0.0000	100.0000	14173	51	90	0.7165	21	12.58
contig_3198_pilon_pilon_1	36.9656	9257	0.0000	100.0000	9257	119	125	0.6331	33	13.28
contig_4598_pilon_pilon_1	29.4642	3813	0.0000	100.0000	3813	45	47	0.6568	28	7.99
contig_9060_pilon_pilon_1	3.1471	2917	0.0000	100.0000	2917	12	2	0.6154	2	2.70
contig_4278_pilon_pilon_1	32.9230	16241	0.0000	100.0000	16241	172	185	0.6432	34	9.87
contig_25_pilon_pilon_1	56.8140	28191	0.0000	100.0000	28191	414	437	0.6587	52	25.74
contig_7064_pilon_pilon_1	3.7826	1674	0.0000	90.3226	1512	9	17	0.5445	3	4.96
contig_4653_pilon_pilon_1	53.9279	14707	0.0000	100.0000	14707	254	269	0.6767	32	66.32
contig_5800_pilon_pilon_1	25.9436	12023	0.0000	100.0000	12023	108	181	0.6388	22	19.66
contig_5987_pilon_pilon_1	13.3605	4061	0.0000	100.0000	4061	28	18	0.6547	14	6.01
contig_9842_pilon_pilon_1	32.4305	12280	0.0000	100.0000	12280	103	135	0.6620	32	10.42
contig_8022_pilon_pilon_1	37.0697	4791	0.0000	100.0000	4791	79	86	0.6674	34	15.60
contig_8550_pilon_pilon_1	21.0026	7413	0.0000	100.0000	7413	63	51	0.6526	21	10.70
contig_116_pilon_pilon_1	31.0126	4918	0.0000	100.0000	4918	43	50	0.6520	35	13.25
contig_7143_pilon_pilon_1	8.9423	2947	0.0000	100.0000	2947	9	12	0.6649	9	2.04
contig_4097_pilon_pilon_1	22.6437	6042	0.0000	100.0000	6042	48	55	0.6357	21	12.12
contig_10814_pilon_pilon_1	53.9432	6514	0.0000	100.0000	6514	119	124	0.6478	36	39.98
contig_2662_pilon_pilon_1	56.6356	4372	0.0000	100.0000	4372	85	72	0.6499	46	14.62
contig_3302_pilon_pilon_1	45.1235	7905	0.0000	100.0000	7905	164	158	0.6474	38	16.19
contig_7673_pilon_pilon_1	56.0380	2261	0.0000	100.0000	2261	89	79	0.6255	32	33.53
contig_3353_pilon_pilon_1	43.9550	5401	0.0000	100.0000	5401	66	70	0.6265	46	7.20
contig_8080_pilon_pilon_1	6.1858	2670	0.0000	95.2434	2543	16	10	0.6691	7	2.76
contig_997_pilon_pilon_1	49.0373	18348	0.0000	100.0000	18348	222	268	0.6631	45	14.04
contig_9636_pilon_pilon_1	24.8254	12178	0.0000	97.9389	11927	106	107	0.6561	21	21.80
contig_573_pilon_pilon_1	43.0579	1538	0.0000	100.0000	1538	30	38	0.6657	42	3.90
contig_1029_pilon_pilon_1	68.0929	6483	0.0000	100.0000	6483	160	145	0.6417	62	19.86
contig_6040_pilon_pilon_1	3.2765	1566	0.0000	97.8927	1533	1	7	0.6055	3	1.68
contig_7107_pilon_pilon_1	25.3391	7767	0.0000	100.0000	7767	45	56	0.6682	29	8.88
